(Parent) ASIN,(Child) ASIN,Title,Sessions - Total,Sessions - Total - B2B,Session Percentage - Total,Session Percentage - Total - B2B,Page Views - Total,Page Views - Total - B2B,Page Views Percentage - Total,Page Views Percentage - Total - B2B,Featured Offer Percentage,Featured Offer Percentage - B2B,Units Ordered,Units Ordered - B2B,Unit Session Percentage,Unit Session Percentage - B2B,Ordered Product Sales,Ordered Product Sales - B2B,Total Order Items,Total Order Items - B2B
B0D84YY632,B0D84YY632,"Armani Exchange Stainless Steel Analog Black Dial Men's Watch-Ax4180, Band Color:Gold","1,675",26,0.91%,0.74%,"2,072",34,0.83%,0.68%,68.34%,60.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D85171BL,B0D85171BL,"Armani Exchange Stainless Steel Analog Silver Dial Women's Watch-Ax5724, Band Color:Silver",154,3,0.08%,0.08%,218,3,0.09%,0.06%,95.70%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D858SPK4,B0D858SPK4,"Armani Exchange Stainless Steel Analog Silver Dial Women's Watch-Ax7161Set, Band Color:Multicolor",59,1,0.03%,0.03%,87,1,0.03%,0.02%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D933B79H,B0D933B79H,Fossil Everett Brown Watch FS6071,151,6,0.08%,0.17%,179,7,0.07%,0.14%,62.72%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D9345QY7,B0D9345QY7,"Emporio Armani Stainless Steel Analog Green Dial Men's Watch-Ar60080, Band Color:Silver",121,2,0.07%,0.06%,144,2,0.06%,0.04%,99.24%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D935CGMF,B0D935CGMF,"Emporio Armani Leather Analog Multicolor Dial Men's Watch-Ar11635, Band Color:Black",65,1,0.04%,0.03%,90,1,0.04%,0.02%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D935S1B3,B0D935S1B3,"Emporio Armani Stainless Steel Analog Multicolor Dial Men's Watch-Ar11636, Band Color:Silver",48,2,0.03%,0.06%,71,7,0.03%,0.14%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D935TKFD,B0D935TKFD,"Emporio Armani Stainless Steel Analog Multicolor Dial Women's Watch-Ar11625, Band Color:Silver",25,0,0.01%,0.00%,29,0,0.01%,0.00%,78.57%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D935TWSR,B0D935TWSR,"Emporio Armani Stainless Steel Analog Multicolor Dial Men's Watch-Ar11637, Band Color:Silver",81,1,0.04%,0.03%,106,1,0.04%,0.02%,87.23%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D935VW9J,B0D935VW9J,"Emporio Armani Stainless Steel Analog Multicolor Dial Women's Watch-Ar11626, Band Color:Multicolor",19,0,0.01%,0.00%,22,0,0.01%,0.00%,85.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D9363BB2,B0D9363BB2,Emporio Armani Black Watch AR11623,33,0,0.02%,0.00%,39,0,0.02%,0.00%,94.29%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D936CMG1,B0D936CMG1,"Emporio Armani Stainless Steel Analog Green Dial Men's Watch-Ar11621, Band Color:Silver",57,1,0.03%,0.03%,71,1,0.03%,0.02%,87.69%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D936FLK4,B0D936FLK4,"Emporio Armani Stainless Steel Analog Black Dial Men's Watch-Ar11622, Band Color:Silver",24,1,0.01%,0.03%,33,1,0.01%,0.02%,89.66%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D936P9C1,B0D936P9C1,Fossil Everett Brown Watch ME3261,412,6,0.22%,0.17%,525,11,0.21%,0.22%,53.90%,83.33%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D936RRVB,B0D936RRVB,"Emporio Armani Stainless Steel Analog Blue Dial Men's Watch-Ar60079, Band Color:Silver",97,2,0.05%,0.06%,141,3,0.06%,0.06%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D936YHDH,B0D936YHDH,"Emporio Armani Leather Analog Silver Dial Women's Watch-Ar11624, Band Color:Black",19,0,0.01%,0.00%,23,0,0.01%,0.00%,95.24%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D955B6SX,B0D955B6SX,Michael Kors Lexington Silver Watch MK4843,34,0,0.02%,0.00%,47,0,0.02%,0.00%,97.78%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D955BY7N,B0D955BY7N,Michael Kors Harlowe Rose Gold Watch MK4845,43,0,0.02%,0.00%,54,0,0.02%,0.00%,86.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D955GP1C,B0D955GP1C,Michael Kors Analog Women Rylee Gold Watch MK4847,424,9,0.23%,0.25%,471,9,0.19%,0.18%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D955NZTN,B0D955NZTN,Michael Kors Accelerator 2.0 Gun-Metal Watch MK9178,40,2,0.02%,0.06%,57,3,0.02%,0.06%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D955VQ4S,B0D955VQ4S,Michael Kors Lennox Silver Watch MK7488,112,3,0.06%,0.08%,138,3,0.06%,0.06%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D955YGX7,B0D955YGX7,Michael Kors Analog Men Accelerator 2.0 Black Dial Gold Watch MK9177,148,4,0.08%,0.11%,200,7,0.08%,0.14%,89.33%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D9568SNM,B0D9568SNM,Michael Kors Alek Gold Watch MK9184,0,0,0.00%,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D9ZN5NBD,B0D9ZN5NBD,Fossil Men's Machine Brown Quartz Analog Leather Watch FS6085,19,0,0.01%,0.00%,27,0,0.01%,0.00%,52.17%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DB1J1HST,B0DB1J1HST,"Emporio Armani Stainless Steel Analog Blue Dial Men's Watch-Ar11620, Band Color:Silver",39,1,0.02%,0.03%,51,5,0.02%,0.10%,93.02%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DB5VG39T,B0DB5VG39T,White Mulberry |DIY| Economical Gas Spring Monitor Arm | Desk Mounted Monitor Stand for 15-32 Inch Monitors |9Kg Screen Capacity|VESA 75X75&100X100| Adjustable Metal Desk Monitor Mount-(Single Screen),"1,139",53,0.62%,1.50%,"1,576",77,0.63%,1.53%,0.58%,2.04%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DJ2V3TH2,B0DJ2V3TH2,Fossil Men's Everett Gold Quartz Analog Stainless Steel Watch FS6090,524,10,0.29%,0.28%,722,17,0.29%,0.34%,86.70%,75.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DJ2WJ9R7,B0DJ2WJ9R7,Michael Kors Lexington Rose Gold Watch MK4863,79,1,0.04%,0.03%,112,1,0.04%,0.02%,98.84%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DJ2WNH1Y,B0DJ2WNH1Y,Michael Kors Lexington Silver Watch MK4864,25,0,0.01%,0.00%,34,0,0.01%,0.00%,86.67%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DJ2WP1M5,B0DJ2WP1M5,Michael Kors Sage Black Watch MK9193,55,1,0.03%,0.03%,71,1,0.03%,0.02%,95.31%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DJ2XCDJ1,B0DJ2XCDJ1,Emporio Armani Women's Stainless Steel Analog Green Dial Watch-AR11639,190,7,0.10%,0.20%,269,8,0.11%,0.16%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DJ2XDV59,B0DJ2XDV59,Michael Kors Rylee Silver Watch MK4873,638,20,0.35%,0.57%,708,20,0.28%,0.40%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DJ2XWYX7,B0DJ2XWYX7,Michael Kors Sage Gold Watch MK9192,75,0,0.04%,0.00%,87,0,0.03%,0.00%,97.56%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DJ2Y1BG6,B0DJ2Y1BG6,Fossil Women's Carlie Gold Analog Quartz Stainless Steel Watch ES5387Set,405,4,0.22%,0.11%,529,8,0.21%,0.16%,67.56%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DJ2YM76K,B0DJ2YM76K,Fossil Women's Sloan Silver Quartz Stainless Steel Analog Watch ES5381,158,0,0.09%,0.00%,193,0,0.08%,0.00%,41.76%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DJ2Z6JSW,B0DJ2Z6JSW,Fossil Men's Machine Brown Analog Quartz Leather Watch FS6081Set,30,0,0.02%,0.00%,33,0,0.01%,0.00%,62.50%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DKJHJV6T,B0DKJHJV6T,Armani Exchange Analog Black Dial Men's Stainless Steel Watch-AX2460,0,0,0.00%,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DKJQDKPD,B0DKJQDKPD,Armani Exchange Analog Black Dial Men's Watch-AX1964,203,2,0.11%,0.06%,261,2,0.10%,0.04%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DP32F346,B0DP32F346,White Mulberry |DIY| Woodcraft - Premium Wooden Arm | Desk Mounted Monitor arm 15-32 Inch Monitor|9Kg Screen Capacity|Spring Assisted Premium Wooden Metal Desk Mount-(Single Screen),305,26,0.17%,0.74%,410,28,0.16%,0.56%,0.83%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DP5HM2ZR,B0DP5HM2ZR,Michael Kors Emery Multicolor Quartz Stainless Steel Watch MK4882,25,1,0.01%,0.03%,31,2,0.01%,0.04%,89.29%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DP5J526J,B0DP5J526J,Michael Kors Panorama Black Quartz Leather Watch MK9201,29,1,0.02%,0.03%,48,1,0.02%,0.02%,70.27%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DP5J7VF3,B0DP5J7VF3,Michael Kors Panorama Silver Quartz Stainless Steel Watch MK9196,74,3,0.04%,0.08%,114,3,0.05%,0.06%,80.81%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DSBN62LR,B0DSBN62LR,Armani Exchange Black Quartz Silicone Watch AX7165SET,227,8,0.12%,0.23%,303,12,0.12%,0.24%,92.16%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DSBN63D1,B0DSBN63D1,Armani Exchange Silver Quartz Stainless Steel Watch AX1767,100,0,0.05%,0.00%,140,0,0.06%,0.00%,77.42%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DSBPPPJ9,B0DSBPPPJ9,Fossil Womens Raquel Gold Quartz Stainless Steel White Dial Analog Watch ES5398,37,1,0.02%,0.03%,47,1,0.02%,0.02%,59.52%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DSBPRB2W,B0DSBPRB2W,Armani Exchange Silver Quartz Stainless Steel Watch AX7166SET,0,0,0.00%,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DSBPT3J3,B0DSBPT3J3,Fossil Mens Everett Brown Quartz Leather Dark Brown Dial Analog Watch FS6108,173,3,0.09%,0.08%,223,3,0.09%,0.06%,47.06%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DSBQ8JV7,B0DSBQ8JV7,Michael Kors Lexington Blue Quartz Stainless Steel Watch MK7519LE,73,2,0.04%,0.06%,90,2,0.04%,0.04%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DSBQDZNV,B0DSBQDZNV,Fossil Men Everett Silver Quartz Stainless Steel Blue Dial Analog Watch FS6104,732,13,0.40%,0.37%,944,13,0.38%,0.26%,34.84%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DSBQN2B9,B0DSBQN2B9,Fossil Men Everett Grey Quartz Stainless Steel Analog Watch FS6107,181,1,0.10%,0.03%,222,2,0.09%,0.04%,46.46%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DSBQWH32,B0DSBQWH32,Fossil Womens Raquel Silver Quartz Stainless Steel White Dial Analog Watch ES5400,37,0,0.02%,0.00%,46,0,0.02%,0.00%,35.90%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DSBQYVSM,B0DSBQYVSM,Fossil Men Neutra Multicolor Quartz Stainless Steel White Dial Analog Watch FS6112,668,4,0.36%,0.11%,815,4,0.33%,0.08%,81.57%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DSBRPS7R,B0DSBRPS7R,Armani Exchange Pink Quartz Stainless Steel Watch AX7167SET,57,0,0.03%,0.00%,81,0,0.03%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DSBRQNM8,B0DSBRQNM8,Fossil Women Raquel Multicolor Quartz Stainless Steel White Dial Analog Watch ES5399,113,1,0.06%,0.03%,164,1,0.07%,0.02%,62.12%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DSBRWZ8N,B0DSBRWZ8N,Fossil Chronograph Men Neutra Brown Quartz Leather Gold Dial Watch FS6113,818,5,0.45%,0.14%,"1,042",11,0.42%,0.22%,67.27%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DSBS17RY,B0DSBS17RY,Armani Exchange Silver Quartz Stainless Steel Watch AX4186,257,4,0.14%,0.11%,348,4,0.14%,0.08%,96.26%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DT2Q1R2H,B0DT2Q1R2H,Emporio Armani Black Quartz Leather Watch AR11666,"1,127",20,0.61%,0.57%,"1,446",29,0.58%,0.58%,90.52%,90.91%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DT2XZNK5,B0DT2XZNK5,Emporio Armani Silver Quartz Stainless Steel Watch AR11664,99,2,0.05%,0.06%,134,4,0.05%,0.08%,90.83%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DT2ZQV18,B0DT2ZQV18,Emporio Armani Green Quartz Leather Watch AR11661,20,0,0.01%,0.00%,32,0,0.01%,0.00%,95.83%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DT2ZS8T4,B0DT2ZS8T4,Emporio Armani Pink Quartz Stainless Steel Watch AR11671,21,0,0.01%,0.00%,29,0,0.01%,0.00%,87.50%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DT31Q99D,B0DT31Q99D,Emporio Armani Silver Quartz Stainless Steel Watch AR11669,5,0,0.00%,0.00%,6,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DT322B7L,B0DT322B7L,Emporio Armani Silver Quartz Stainless Steel Watch AR11662,3,0,0.00%,0.00%,4,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DT32JDPV,B0DT32JDPV,Emporio Armani Gold Quartz Stainless Steel Watch AR11663,6,0,0.00%,0.00%,15,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DT34RQM2,B0DT34RQM2,Michael Kors Gramercy Pink Quartz Stainless Steel Watch MK7528,170,3,0.09%,0.08%,237,3,0.09%,0.06%,99.49%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DT36621X,B0DT36621X,Emporio Armani Brown Quartz Leather Watch AR11672,39,1,0.02%,0.03%,52,1,0.02%,0.02%,72.92%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DT37Y5FY,B0DT37Y5FY,Michael Kors Gramercy Silver Quartz Stainless Steel Watch MK7529,53,1,0.03%,0.03%,60,1,0.02%,0.02%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DT381WY9,B0DT381WY9,Emporio Armani Silver Quartz Stainless Steel Watch AR11674,91,2,0.05%,0.06%,157,8,0.06%,0.16%,95.08%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DT3F8L97,B0DT3F8L97,Emporio Armani Black Quartz Leather Watch AR11660,4,0,0.00%,0.00%,5,0,0.00%,0.00%,60.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DVCBR11D,B0DVCBR11D,"nexlev Travel Neck Pillow | Orthopedic Premium Memory Foam | for Airplane, Car, Train, Office use & Cervical Pain | Machine Washable | 360 Support | Carry Pouch for Storage | NP-06",5,0,0.00%,0.00%,7,0,0.00%,0.00%,83.33%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FCVFDZP7,B0FCVFDZP7,Fossil Grant Metallic Quartz Stainless Steel Watch FS6133,51,3,0.03%,0.08%,83,3,0.03%,0.06%,86.30%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FCVGHVV7,B0FCVGHVV7,Fossil Gilmore Multicolor Quartz Stainless Steel Watch ES5422,22,0,0.01%,0.00%,25,0,0.01%,0.00%,45.83%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FCVKH4TS,B0FCVKH4TS,Fossil Raquel Gold Quartz Stainless Steel Watch ES5417,38,1,0.02%,0.03%,47,1,0.02%,0.02%,59.52%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FCVLB3FG,B0FCVLB3FG,Fossil Gilmore Rose Gold Quartz Stainless Steel Watch ES5420,51,1,0.03%,0.03%,70,1,0.03%,0.02%,53.03%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FCVRKB8C,B0FCVRKB8C,Fossil Grant Multicolor Quartz Stainless Steel Watch FS6132,293,14,0.16%,0.40%,453,24,0.18%,0.48%,89.79%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FFD4KBM7,B0FFD4KBM7,Armani Exchange Blue Quartz Stainless Steel Watch AX5730,159,6,0.09%,0.17%,203,9,0.08%,0.18%,88.14%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FFD8Q4K6,B0FFD8Q4K6,Armani Exchange Gold Quartz Stainless Steel Watch AX5735,20,1,0.01%,0.03%,30,1,0.01%,0.02%,91.67%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FFDJHKR5,B0FFDJHKR5,Armani Exchange Silver Quartz Stainless Steel Watch AX2820,99,1,0.05%,0.03%,134,2,0.05%,0.04%,71.43%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FFDJNB8T,B0FFDJNB8T,Armani Exchange Black Quartz Stainless Steel Watch AX5732,62,2,0.03%,0.06%,87,4,0.03%,0.08%,57.35%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FFDM5QJX,B0FFDM5QJX,Armani Exchange Metallic Quartz Stainless Steel Watch AX2823,109,5,0.06%,0.14%,165,11,0.07%,0.22%,89.31%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FFDSN4S1,B0FFDSN4S1,Armani Exchange Multicolor Quartz Stainless Steel Watch AX2821,113,6,0.06%,0.17%,144,6,0.06%,0.12%,81.25%,50.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FFHXRJNS,B0FFHXRJNS,Emporio Armani Multicolor Quartz Plastic Watch AR11694,7,0,0.00%,0.00%,13,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FFJ2583H,B0FFJ2583H,Emporio Armani Silver Quartz Stainless Steel Watch AR11706,7,0,0.00%,0.00%,7,0,0.00%,0.00%,71.43%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FFJ939GQ,B0FFJ939GQ,Emporio Armani Brown Quartz Leather Watch AR11708,21,0,0.01%,0.00%,26,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FFJG71QJ,B0FFJG71QJ,Emporio Armani Silver Quartz Stainless Steel Watch AR11691,9,0,0.00%,0.00%,15,0,0.01%,0.00%,92.86%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FFJJM7DS,B0FFJJM7DS,Emporio Armani Gold Quartz Stainless Steel Watch AR11707,36,0,0.02%,0.00%,52,0,0.02%,0.00%,77.08%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FFJPKHZL,B0FFJPKHZL,Emporio Armani Black Quartz Leather Watch AR11690,28,1,0.02%,0.03%,36,1,0.01%,0.02%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FFJQB51R,B0FFJQB51R,Emporio Armani Green Quartz Rubber Watch AR11693,12,0,0.01%,0.00%,12,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FJ2SQTNR,B0FJ2SQTNR,Fossil Everett Silver Quartz Stainless Steel Watch FS6128,104,4,0.06%,0.11%,131,4,0.05%,0.08%,83.74%,50.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FJZZ4X7Q,B0FJZZ4X7Q,Michael Kors Billie Multicolor Quartz Stainless Steel Watch MK9221,15,0,0.01%,0.00%,27,0,0.01%,0.00%,80.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FJZZ6J3R,B0FJZZ6J3R,Michael Kors Billie Gold Quartz Stainless Steel Watch MK9220,15,0,0.01%,0.00%,16,0,0.01%,0.00%,75.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FK1995CB,B0FK1995CB,Michael Kors Bryant Brown Quartz Stainless Steel Watch MK7559,129,1,0.07%,0.03%,174,1,0.07%,0.02%,71.34%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FK1FC978,B0FK1FC978,Michael Kors Phoebe Gold Quartz Stainless Steel Watch MK4923,83,2,0.05%,0.06%,139,2,0.06%,0.04%,47.92%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FK237HV4,B0FK237HV4,Michael Kors Billie Silver Quartz Stainless Steel Watch MK9222,39,0,0.02%,0.00%,47,0,0.02%,0.00%,78.57%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FKBV3N4Y,B0FKBV3N4Y,Michael Kors Georgie Rose Gold Quartz Stainless Steel Watch MK4932,13,0,0.01%,0.00%,14,0,0.01%,0.00%,50.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FKBVB3YH,B0FKBVB3YH,Michael Kors Georgie Multicolor Quartz Stainless Steel Watch MK4935,12,0,0.01%,0.00%,15,0,0.01%,0.00%,85.71%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FKBVVZ7P,B0FKBVVZ7P,Michael Kors Georgie Silver Quartz Stainless Steel Watch MK4933,12,0,0.01%,0.00%,14,0,0.01%,0.00%,84.62%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FKBW8L5H,B0FKBW8L5H,Michael Kors Georgie Gold Quartz Stainless Steel Watch MK4931,24,1,0.01%,0.03%,29,1,0.01%,0.02%,78.57%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FKBWS861,B0FKBWS861,Michael Kors Georgie Gold Quartz Stainless Steel Watch MK4934,31,0,0.02%,0.00%,47,0,0.02%,0.00%,68.29%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FQ7WTM8P,B0FQ7WTM8P,Michael Kors Phoebe Rose Gold Quartz Stainless Steel Watch MK4962,74,3,0.04%,0.08%,97,3,0.04%,0.06%,75.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FQ832739,B0FQ832739,Michael Kors Lexington Gold Quartz Stainless Steel Watch MK9245SET,37,0,0.02%,0.00%,46,0,0.02%,0.00%,82.93%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FQ8BFNPN,B0FQ8BFNPN,Michael Kors Phoebe Silver Quartz Stainless Steel Watch MK4963,12,0,0.01%,0.00%,17,0,0.01%,0.00%,85.71%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FQ8K147H,B0FQ8K147H,Michael Kors Lexington Silver Quartz Stainless Steel Watch MK9242,36,1,0.02%,0.03%,45,1,0.02%,0.02%,97.56%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FRV4KDN4,B0FRV4KDN4,Armani Exchange Sync Multicolor Quartz Stainless Steel Watch AX4199,70,3,0.04%,0.08%,115,3,0.05%,0.06%,95.56%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FRVBBDM9,B0FRVBBDM9,Armani Exchange Black Watch AX4621,318,8,0.17%,0.23%,457,11,0.18%,0.22%,84.83%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FRVG8SR6,B0FRVG8SR6,Armani Exchange Analog Green Dial Men's Watch-AX1970,58,3,0.03%,0.08%,70,3,0.03%,0.06%,85.25%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FRVZ29NP,B0FRVZ29NP,Armani Exchange Silver Watch Set AX7176SET,224,3,0.12%,0.08%,280,3,0.11%,0.06%,91.34%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FRVZCYH9,B0FRVZCYH9,Armani Exchange Black Quartz Rubber Watch AX1769,125,4,0.07%,0.11%,174,6,0.07%,0.12%,86.71%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FRWJ5N3P,B0FRWJ5N3P,Armani Exchange Rose Gold Watch Set AX7175SET,33,0,0.02%,0.00%,55,0,0.02%,0.00%,82.22%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FS6JY8XW,B0FS6JY8XW,Michael Kors Essex Nude Watch MK4964,17,0,0.01%,0.00%,31,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FS6M8FSK,B0FS6M8FSK,Michael Kors Essex Red Watch MK4966,52,1,0.03%,0.03%,66,1,0.03%,0.02%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FS6N1YT5,B0FS6N1YT5,Michael Kors Essex 2-Tone Watch MK4967,56,1,0.03%,0.03%,81,4,0.03%,0.08%,64.86%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FTK1RVG8,B0FTK1RVG8,Fossil Crosby Brown Quartz Leather Watch FS6150,344,8,0.19%,0.23%,448,10,0.18%,0.20%,89.03%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
