(Parent) ASIN,(Child) ASIN,Title,Sessions - Total,Sessions - Total - B2B,Session Percentage - Total,Session Percentage - Total - B2B,Page Views - Total,Page Views - Total - B2B,Page Views Percentage - Total,Page Views Percentage - Total - B2B,Featured Offer Percentage,Featured Offer Percentage - B2B,Units Ordered,Units Ordered - B2B,Unit Session Percentage,Unit Session Percentage - B2B,Ordered Product Sales,Ordered Product Sales - B2B,Total Order Items,Total Order Items - B2B
B0C89RHY4W,B0C89RHY4W,Fossil Analog White Dial Women's Watch-Es5306 - Stainless Steel,231,3,0.09%,0.06%,293,4,0.08%,0.06%,61.39%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CBCWGTGR,B0CBCWGTGR,"Diesel Leather Analog Blue Dial Men Watch-Dz2189, Brown Band",85,2,0.03%,0.04%,107,2,0.03%,0.03%,90.91%,50.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CCHHGG9B,B0CCHHGG9B,Emporio Armani Silver Watch AR11575,111,1,0.04%,0.02%,156,1,0.04%,0.01%,97.83%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CCHKHCTD,B0CCHKHCTD,Emporio Armani Analog Gray Dial Men's Ceramic Watch-Ar70010,94,3,0.04%,0.06%,131,5,0.04%,0.07%,17.46%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CCHLL1ZJ,B0CCHLL1ZJ,Emporio Armani Analog Silver Dial Women's Watch-AR11568,36,2,0.01%,0.04%,66,2,0.02%,0.03%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CCHMD6QH,B0CCHMD6QH,Emporio Armani Gun-Metal Watch AR11561,34,0,0.01%,0.00%,50,0,0.01%,0.00%,97.87%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CCHNK41V,B0CCHNK41V,Skagen Analog Gray Dial Men's Watch-SKW6891,0,0,0.00%,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CDQHYGLW,B0CDQHYGLW,Emporio Armani Analog Multicolor Dial Women's Watch-AR11558,36,1,0.01%,0.02%,59,2,0.02%,0.03%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CF5XZR93,B0CF5XZR93,Fossil Analog Black Dial Men's Watch-Fs6032 - Stainless Steel,589,13,0.23%,0.28%,785,21,0.23%,0.31%,85.53%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CFBB587Z,B0CFBB587Z,"Fossil Analog Multicolor Dial Men's Watch-ME3253 Stainless Steel, Black Strap","2,422",29,0.96%,0.62%,"3,225",45,0.93%,0.67%,91.79%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CGSQGH17,B0CGSQGH17,Skagen Analog White Dial Women's Watch-SKW3121,102,0,0.04%,0.00%,136,0,0.04%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CH4PMR8K,B0CH4PMR8K,"Audio Array AM-C41 Plug & Play AI Noise Cancellation USB Condenser Microphone | Mute Button/Echo/Volume Knob | Kit with Tripod, Mic Cover | Gaming, Streaming, Podcast | Mac/PC/Laptop/Mobile",88,2,0.03%,0.04%,131,2,0.04%,0.03%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CH4RNWJX,B0CH4RNWJX,"Audio Array AM-C43 XLR to 3.5mm Professional Condenser Microphone Kit | Boom Arm, 2M Cable & Foam Filter | Compatible with Audio Interface, Mixer | Recording, Podcast, Streaming, Home Studio (Black)","1,322",17,0.52%,0.36%,"1,996",24,0.57%,0.36%,0.06%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CM9L1QZG,B0CM9L1QZG,"Audio Array AM-W16 Solo Wireless Lapel Over Ear Mic|in-Built ANC,Plug N Play,LongBattery Life,Ultra-Low Latency,Upto 30M Range|Compatible with iPhone&Android|Vlogging,Streaming,Teaching,YouTube,Black",84,1,0.03%,0.02%,133,2,0.04%,0.03%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CQNSQ9BJ,B0CQNSQ9BJ,"Promate Screwdriver Set with 120 CR-V Steel Bits, Foldable Cylindrical Case and Durable Construction, ProTools-126M",1,0,0.00%,0.00%,1,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CR5PZRNY,B0CR5PZRNY,"Emporio Armani Stainless Steel Analog Blue Dial Men's Watch-Ar11582, Band Color:Silver",106,4,0.04%,0.09%,130,4,0.04%,0.06%,98.35%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CR5RR8Z6,B0CR5RR8Z6,"Emporio Armani Stainless Steel Analog Multicolor Dial Women's Watch-Ar11596, Dial-Color:Silver, Band Color:Silver",16,1,0.01%,0.02%,25,1,0.01%,0.01%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CR5S175Y,B0CR5S175Y,"Armani Exchange Stainless Steel Analog Black Dial Men's Watch-Ax2454, Band Color:Grey",106,6,0.04%,0.13%,156,10,0.04%,0.15%,77.86%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CRCTQH2C,B0CRCTQH2C,"Michael Kors Stainless Steel Analog White Dial Women's Watch-Mk4805, Band Color:Gold",38,2,0.02%,0.04%,51,2,0.01%,0.03%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CRCYMKY8,B0CRCYMKY8,Michael Kors Analog White Dial Silver Strap Women's Watch-Mk7474,21,0,0.01%,0.00%,25,0,0.01%,0.00%,95.65%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CRCZYDY6,B0CRCZYDY6,"Michael Kors Stainless Steel Analog White Dial Women's Watch-Mk4817Set, Band Color:Two-Tone",127,1,0.05%,0.02%,168,2,0.05%,0.03%,86.67%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CRD2CVZL,B0CRD2CVZL,Fossil Analog Women Gold Gold Scarlette Quartz Stainless Steel Watch ES5338,339,4,0.13%,0.09%,483,4,0.14%,0.06%,82.71%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CRD3QWVJ,B0CRD3QWVJ,Fossil Carlie Analog Women Silver Quartz Stainless Steel Watch ES5331,146,2,0.06%,0.04%,190,2,0.05%,0.03%,81.71%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CRD7DH79,B0CRD7DH79,"Fossil Men Sport Tourer Silver Quartz Stainless Steel Chronograph Watch Fs6045, Black Dial, Silver Band",133,6,0.05%,0.13%,182,9,0.05%,0.13%,47.13%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CRSQDJJ5,B0CRSQDJJ5,"Michael Kors Analog Green Dial Men's Stainless Steel Watch-Mk9152, Band Color:Silver",248,3,0.10%,0.06%,331,4,0.10%,0.06%,93.57%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CRT23BD5,B0CRT23BD5,"Michael Kors Stainless Steel Analog Blue Dial Men's Watch-Mk9153, Band Color:Gold",50,0,0.02%,0.00%,61,0,0.02%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CSK4ZCQH,B0CSK4ZCQH,Michael Kors Analog White Dial Men's Metal Band Watch-MK9163,638,16,0.25%,0.34%,767,19,0.22%,0.28%,91.22%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CSK63BKG,B0CSK63BKG,Michael Kors Analog Blue Dial Men's Metal Band Watch-MK9156,81,4,0.03%,0.09%,104,4,0.03%,0.06%,96.63%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CWRLQ99S,B0CWRLQ99S,"Armani Exchange Stainless Steel Analog Gray Dial Men's Watch-Ax1764, Band Color-Silver",225,6,0.09%,0.13%,306,8,0.09%,0.12%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CYSLCRQS,B0CYSLCRQS,"NexLev Mattress, Sofa & Carpet Vacuum Cleaner | For Dust Mites, Allergens & Pet Hair | 4 Step Cleansing with Double Beat, UV Light, Dehumidification & Vacuum | HEPA captures 99.99% Dust|MR-01",0,0,0.00%,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CZ8X8CBD,B0CZ8X8CBD,Fossil Everett Silver Watch FS6056,559,6,0.22%,0.13%,669,7,0.19%,0.10%,96.37%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CZ91YKMP,B0CZ91YKMP,Fossil Blue Dive Gold Watch ES5350,120,1,0.05%,0.02%,188,1,0.05%,0.01%,48.75%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CZ93JG5X,B0CZ93JG5X,Michael Kors Emery Silver Watch MK4829,144,3,0.06%,0.06%,182,3,0.05%,0.04%,93.98%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CZ9HTWNC,B0CZ9HTWNC,Michael Kors Sage Silver Watch MK4824,123,4,0.05%,0.09%,175,7,0.05%,0.10%,3.90%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D1VGRPZV,B0D1VGRPZV,Diesel Analog Blue Dial Men's Watch,2,0,0.00%,0.00%,2,0,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D84YD59Y,B0D84YD59Y,"Armani Exchange Stainless Steel Analog Silver Dial Women's Watch-Ax5725, Band Color:Gold",168,2,0.07%,0.04%,203,3,0.06%,0.04%,78.01%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D84YY632,B0D84YY632,"Armani Exchange Stainless Steel Analog Black Dial Men's Watch-Ax4180, Band Color:Gold","1,815",31,0.72%,0.66%,"2,314",47,0.66%,0.70%,39.33%,42.11%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D853Y52R,B0D853Y52R,"Armani Exchange Stainless Steel Analog Black Dial Men's Watch-Ax4181, Band Color:Multicolor",383,6,0.15%,0.13%,512,8,0.15%,0.12%,92.95%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D858SPK4,B0D858SPK4,"Armani Exchange Stainless Steel Analog Silver Dial Women's Watch-Ax7161Set, Band Color:Multicolor",59,3,0.02%,0.06%,70,3,0.02%,0.04%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D85F9QCK,B0D85F9QCK,"Armani Exchange Stainless Steel Analog Gray Dial Women's Watch-Ax4614, Band Color:Gold",0,0,0.00%,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D933B79H,B0D933B79H,Fossil Everett Brown Watch FS6071,159,3,0.06%,0.06%,204,4,0.06%,0.06%,67.20%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D9345QY7,B0D9345QY7,"Emporio Armani Stainless Steel Analog Green Dial Men's Watch-Ar60080, Band Color:Silver",177,2,0.07%,0.04%,234,2,0.07%,0.03%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D935CGMF,B0D935CGMF,"Emporio Armani Leather Analog Multicolor Dial Men's Watch-Ar11635, Band Color:Black",138,4,0.05%,0.09%,183,10,0.05%,0.15%,84.62%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D935S1B3,B0D935S1B3,"Emporio Armani Stainless Steel Analog Multicolor Dial Men's Watch-Ar11636, Band Color:Silver",95,3,0.04%,0.06%,118,5,0.03%,0.07%,90.18%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D935TKFD,B0D935TKFD,"Emporio Armani Stainless Steel Analog Multicolor Dial Women's Watch-Ar11625, Band Color:Silver",34,1,0.01%,0.02%,41,1,0.01%,0.01%,94.74%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D935VW9J,B0D935VW9J,"Emporio Armani Stainless Steel Analog Multicolor Dial Women's Watch-Ar11626, Band Color:Multicolor",39,1,0.02%,0.02%,52,1,0.01%,0.01%,91.67%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D9363BB2,B0D9363BB2,Emporio Armani Black Watch AR11623,97,0,0.04%,0.00%,123,0,0.04%,0.00%,92.59%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D936CMG1,B0D936CMG1,"Emporio Armani Stainless Steel Analog Green Dial Men's Watch-Ar11621, Band Color:Silver",117,0,0.05%,0.00%,161,0,0.05%,0.00%,90.51%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D936FLK4,B0D936FLK4,"Emporio Armani Stainless Steel Analog Black Dial Men's Watch-Ar11622, Band Color:Silver",31,1,0.01%,0.02%,38,1,0.01%,0.01%,88.57%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D936RRVB,B0D936RRVB,"Emporio Armani Stainless Steel Analog Blue Dial Men's Watch-Ar60079, Band Color:Silver",158,2,0.06%,0.04%,216,3,0.06%,0.04%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D936YHDH,B0D936YHDH,"Emporio Armani Leather Analog Silver Dial Women's Watch-Ar11624, Band Color:Black",40,0,0.02%,0.00%,49,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D955B6SX,B0D955B6SX,Michael Kors Lexington Silver Watch MK4843,52,0,0.02%,0.00%,69,0,0.02%,0.00%,95.16%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D955BY7N,B0D955BY7N,Michael Kors Harlowe Rose Gold Watch MK4845,48,1,0.02%,0.02%,61,1,0.02%,0.01%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D955GP1C,B0D955GP1C,Michael Kors Analog Women Rylee Gold Watch MK4847,565,9,0.22%,0.19%,661,10,0.19%,0.15%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D955VQ4S,B0D955VQ4S,Michael Kors Lennox Silver Watch MK7488,76,2,0.03%,0.04%,114,2,0.03%,0.03%,95.40%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D9573TBX,B0D9573TBX,Michael Kors Accelerator 2.0 Black Watch MK9179,112,1,0.04%,0.02%,184,1,0.05%,0.01%,83.33%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D9ZN5NBD,B0D9ZN5NBD,Fossil Men's Machine Brown Quartz Analog Leather Watch FS6085,28,1,0.01%,0.02%,37,2,0.01%,0.03%,34.38%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DB1J1HST,B0DB1J1HST,"Emporio Armani Stainless Steel Analog Blue Dial Men's Watch-Ar11620, Band Color:Silver",72,0,0.03%,0.00%,86,0,0.02%,0.00%,83.12%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DB5VG39T,B0DB5VG39T,White Mulberry |DIY| Economical Gas Spring Monitor Arm | Desk Mounted Monitor Stand for 15-32 Inch Monitors |9Kg Screen Capacity|VESA 75X75&100X100| Adjustable Metal Desk Monitor Mount-(Single Screen),"1,603",67,0.64%,1.43%,"2,212",93,0.64%,1.38%,0.46%,7.84%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DCGHVN81,B0DCGHVN81,NexLev 2 in 1 Handheld & Stick Vacuum Cleaner | 17500 PA Suction | Dry Vacuuming for Home & Office | Washable HEPA Filter | 4 Adjustable Heads | Bagless| Deep Cleaning for Sofa Bed Window & more|VC-01,"1,011",11,0.40%,0.24%,"1,452",16,0.42%,0.24%,0.24%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DJ2WNH1Y,B0DJ2WNH1Y,Michael Kors Lexington Silver Watch MK4864,57,0,0.02%,0.00%,77,0,0.02%,0.00%,95.77%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DJ2XCDJ1,B0DJ2XCDJ1,Emporio Armani Women's Stainless Steel Analog Green Dial Watch-AR11639,337,10,0.13%,0.21%,483,20,0.14%,0.30%,99.54%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DJ2XDV59,B0DJ2XDV59,Michael Kors Rylee Silver Watch MK4873,550,10,0.22%,0.21%,610,10,0.18%,0.15%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DJ2XWYX7,B0DJ2XWYX7,Michael Kors Sage Gold Watch MK9192,119,2,0.05%,0.04%,146,2,0.04%,0.03%,97.04%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DJ2YM76K,B0DJ2YM76K,Fossil Women's Sloan Silver Quartz Stainless Steel Analog Watch ES5381,181,1,0.07%,0.02%,218,2,0.06%,0.03%,35.15%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DJ2Z6JSW,B0DJ2Z6JSW,Fossil Men's Machine Brown Analog Quartz Leather Watch FS6081Set,33,0,0.01%,0.00%,39,0,0.01%,0.00%,63.16%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DKJHJV6T,B0DKJHJV6T,Armani Exchange Analog Black Dial Men's Stainless Steel Watch-AX2460,22,1,0.01%,0.02%,37,1,0.01%,0.01%,43.33%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DKJQDKPD,B0DKJQDKPD,Armani Exchange Analog Black Dial Men's Watch-AX1964,202,6,0.08%,0.13%,254,6,0.07%,0.09%,98.70%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DP32F346,B0DP32F346,White Mulberry |DIY| Woodcraft - Premium Wooden Arm | Desk Mounted Monitor arm 15-32 Inch Monitor|9Kg Screen Capacity|Spring Assisted Premium Wooden Metal Desk Mount-(Single Screen),248,22,0.10%,0.47%,340,29,0.10%,0.43%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DP5HM2ZR,B0DP5HM2ZR,Michael Kors Emery Multicolor Quartz Stainless Steel Watch MK4882,25,0,0.01%,0.00%,28,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DP5J526J,B0DP5J526J,Michael Kors Panorama Black Quartz Leather Watch MK9201,55,2,0.02%,0.04%,72,2,0.02%,0.03%,92.65%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DSBN62LR,B0DSBN62LR,Armani Exchange Black Quartz Silicone Watch AX7165SET,175,2,0.07%,0.04%,224,2,0.06%,0.03%,94.33%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DSBN63D1,B0DSBN63D1,Armani Exchange Silver Quartz Stainless Steel Watch AX1767,59,2,0.02%,0.04%,85,3,0.02%,0.04%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DSBPGKDR,B0DSBPGKDR,Armani Exchange Gold Quartz Stainless Steel Watch AX5916,109,4,0.04%,0.09%,166,4,0.05%,0.06%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DSBPPPJ9,B0DSBPPPJ9,Fossil Womens Raquel Gold Quartz Stainless Steel White Dial Analog Watch ES5398,65,1,0.03%,0.02%,87,2,0.03%,0.03%,69.23%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DSBPT3J3,B0DSBPT3J3,Fossil Mens Everett Brown Quartz Leather Dark Brown Dial Analog Watch FS6108,221,4,0.09%,0.09%,311,4,0.09%,0.06%,71.32%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DSBQ8JV7,B0DSBQ8JV7,Michael Kors Lexington Blue Quartz Stainless Steel Watch MK7519LE,94,1,0.04%,0.02%,121,1,0.03%,0.01%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DSBQN2B9,B0DSBQN2B9,Fossil Men Everett Grey Quartz Stainless Steel Analog Watch FS6107,280,5,0.11%,0.11%,378,8,0.11%,0.12%,52.24%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DSBQWH32,B0DSBQWH32,Fossil Womens Raquel Silver Quartz Stainless Steel White Dial Analog Watch ES5400,67,0,0.03%,0.00%,87,0,0.03%,0.00%,38.36%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DSBR61QS,B0DSBR61QS,Michael Kors Gramercy Gold Quartz Stainless Steel Watch MK7527,0,0,0.00%,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DSBRPS7R,B0DSBRPS7R,Armani Exchange Pink Quartz Stainless Steel Watch AX7167SET,39,2,0.02%,0.04%,55,2,0.02%,0.03%,88.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DSBRQNM8,B0DSBRQNM8,Fossil Women Raquel Multicolor Quartz Stainless Steel White Dial Analog Watch ES5399,156,7,0.06%,0.15%,222,13,0.06%,0.19%,68.16%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DSBRWZ8N,B0DSBRWZ8N,Fossil Chronograph Men Neutra Brown Quartz Leather Gold Dial Watch FS6113,"1,020",11,0.40%,0.24%,"1,245",13,0.36%,0.19%,54.58%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DSBSVS4X,B0DSBSVS4X,Fossil Womens Raquel Silver Quartz Stainless Steel Blue Dial Analog Watch ES5402,441,5,0.18%,0.11%,571,7,0.16%,0.10%,64.57%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DT2KTXK3,B0DT2KTXK3,Emporio Armani Silver Quartz Stainless Steel Watch AR11676,158,5,0.06%,0.11%,223,7,0.06%,0.10%,94.24%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DT2XZNK5,B0DT2XZNK5,Emporio Armani Silver Quartz Stainless Steel Watch AR11664,150,3,0.06%,0.06%,202,3,0.06%,0.04%,79.29%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DT2ZS8T4,B0DT2ZS8T4,Emporio Armani Pink Quartz Stainless Steel Watch AR11671,42,2,0.02%,0.04%,79,2,0.02%,0.03%,97.10%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DT31Q99D,B0DT31Q99D,Emporio Armani Silver Quartz Stainless Steel Watch AR11669,2,0,0.00%,0.00%,3,0,0.00%,0.00%,66.67%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DT322B7L,B0DT322B7L,Emporio Armani Silver Quartz Stainless Steel Watch AR11662,8,0,0.00%,0.00%,10,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DT32JDPV,B0DT32JDPV,Emporio Armani Gold Quartz Stainless Steel Watch AR11663,17,1,0.01%,0.02%,29,1,0.01%,0.01%,85.19%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DT36621X,B0DT36621X,Emporio Armani Brown Quartz Leather Watch AR11672,70,1,0.03%,0.02%,119,1,0.03%,0.01%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DT37Y5FY,B0DT37Y5FY,Michael Kors Gramercy Silver Quartz Stainless Steel Watch MK7529,53,0,0.02%,0.00%,74,0,0.02%,0.00%,94.03%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DT3F8L97,B0DT3F8L97,Emporio Armani Black Quartz Leather Watch AR11660,8,1,0.00%,0.02%,11,2,0.00%,0.03%,80.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FCVGHVV7,B0FCVGHVV7,Fossil Gilmore Multicolor Quartz Stainless Steel Watch ES5422,33,1,0.01%,0.02%,44,8,0.01%,0.12%,54.29%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FCVHPY4B,B0FCVHPY4B,Fossil Gilmore Gold Quartz Stainless Steel Watch ES5421,48,1,0.02%,0.02%,62,2,0.02%,0.03%,54.39%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FCVKH4TS,B0FCVKH4TS,Fossil Raquel Gold Quartz Stainless Steel Watch ES5417,84,3,0.03%,0.06%,100,3,0.03%,0.04%,64.89%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FCVLB3FG,B0FCVLB3FG,Fossil Gilmore Rose Gold Quartz Stainless Steel Watch ES5420,111,3,0.04%,0.06%,151,3,0.04%,0.04%,60.61%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FF51KX2Q,B0FF51KX2Q,Fossil Nate Chronograph Analog Black Dial Grey Band Men's Watch,1,0,0.00%,0.00%,1,0,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FFD4KBM7,B0FFD4KBM7,Armani Exchange Blue Quartz Stainless Steel Watch AX5730,119,3,0.05%,0.06%,188,4,0.05%,0.06%,81.82%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FFD8Q4K6,B0FFD8Q4K6,Armani Exchange Gold Quartz Stainless Steel Watch AX5735,39,0,0.02%,0.00%,58,0,0.02%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FFDJHKR5,B0FFDJHKR5,Armani Exchange Silver Quartz Stainless Steel Watch AX2820,44,3,0.02%,0.06%,60,4,0.02%,0.06%,90.38%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FFDJNB8T,B0FFDJNB8T,Armani Exchange Black Quartz Stainless Steel Watch AX5732,42,1,0.02%,0.02%,61,1,0.02%,0.01%,54.35%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FFDLZV1H,B0FFDLZV1H,Armani Exchange Gold Quartz Stainless Steel Watch AX2822,160,9,0.06%,0.19%,212,12,0.06%,0.18%,65.36%,80.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FFDM5QJX,B0FFDM5QJX,Armani Exchange Metallic Quartz Stainless Steel Watch AX2823,44,1,0.02%,0.02%,84,2,0.02%,0.03%,90.63%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FFDSN4S1,B0FFDSN4S1,Armani Exchange Multicolor Quartz Stainless Steel Watch AX2821,92,5,0.04%,0.11%,134,5,0.04%,0.07%,67.23%,75.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FFHXRJNS,B0FFHXRJNS,Emporio Armani Multicolor Quartz Plastic Watch AR11694,10,1,0.00%,0.02%,13,1,0.00%,0.01%,91.67%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FFJ2583H,B0FFJ2583H,Emporio Armani Silver Quartz Stainless Steel Watch AR11706,8,0,0.00%,0.00%,9,0,0.00%,0.00%,44.44%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
