week,brand,model,channel,sku,sku_status,units_sold,gross_sales,gmv,nlc,sales_nlc,category_l0,category_l1,category_l2
Week 14,White Mulberry,TVLF1ML,Amazon,FBA79790,,0,0,0,,,,,
Week 14,White Mulberry,TVMF1ML,Amazon,FBA79789,,54,25100,25100,,,,,
Week 14,White Mulberry,VLMS1ML,Amazon,FBA79615,,21,45068.64407,45068.64407,,,,,
Week 14,White Mulberry,WM-GD07-CB,Amazon,FBA79167,,11,64060.16949,64060.16949,,,,,
Week 14,White Mulberry,WM-GS1M-BK,1p Sales,FBA79476,,20,46054.16,46054.16,,,,,
Week 14,White Mulberry,WM-GS1M-BK,Amazon,FBA79476,,3,4744.067797,4744.067797,,,,,
Week 14,White Mulberry,WM-GS1M-BK,B2B,FBA79476,,3,4767,4767,,,,,
Week 14,White Mulberry,WM-GS2M-BK,Amazon,FBA79477,,3,12344.91525,12344.91525,,,,,
Week 14,White Mulberry,WM-HA1M-BK,1p Sales,FBA79478,,10,13855.83,13855.83,,,,,
Week 14,White Mulberry,WM-HA1M-BK,Amazon,FBA79478,,1,1422.881356,1422.881356,,,,,
Week 14,White Mulberry,WM-HA2M-BK,1p Sales,FBA79479,,21,35575.37,35575.37,,,,,
Week 14,White Mulberry,WM-HA2M-BK,Amazon,FBA79479,,3,5294.067797,5294.067797,,,,,
Week 14,White Mulberry,WM-LOD-BK,Amazon,FBA76416,,3,21268.64407,21268.64407,,,,,
Week 14,White Mulberry,WM-LOD-CF,Amazon,FBA76415,,3,21268.64407,21268.64407,,,,,
Week 14,White Mulberry,WM-LOD-IN,Amazon,FBA76418,,0,0,0,,,,,
Week 14,White Mulberry,WM-LOD-WH,Amazon,FBA76417,,10,70754.23729,70754.23729,,,,,
Week 14,White Mulberry,WM-LODN-BK,Amazon,FBA79668,,0,0,0,,,,,
Week 14,White Mulberry,WM-MDL-BK,Amazon,FBA79659,,0,0,0,,,,,
Week 14,White Mulberry,WM-MDL-WH,Amazon,FBA79658,,0,0,0,,,,,
Week 14,White Mulberry,WM-MH05P-CF,Amazon,FBK76764,,0,0,0,,,,,
Week 14,White Mulberry,WM-MODL-WH,Amazon,FBA79662,,3,36439.83051,36439.83051,,,,,
Week 14,White Mulberry,WM-SE08-CF,Amazon,FBA79179,,6,74365.25424,74365.25424,,,,,
Week 14,White Mulberry,WM-USE06-WH,Amazon,FBA79165,,0,0,0,,,,,
Week 14,White Mulberry,WM1ML,1p Sales,FBA79612,,52,127397.56,127397.56,,,,,
Week 14,White Mulberry,WM1ML,Amazon,FBA79612,,0,0,0,,,,,
Week 15,Audio Array,,D2C - Audio Array,,,0,0,0,,,,,
Week 15,Audio Array,A3-XLR,Amazon,FBA79956,,0,0,0,,,,,
Week 15,Audio Array,AA-01,1p Sales,FBA75678,,0,0,0,,,,,
Week 15,Audio Array,AA-01,Amazon,FBA75678,,2,3715.254237,3715.254237,,,,,
Week 15,Audio Array,AA-02,1p Sales,FBA75679,,12,25413.6,25413.6,,,,,
Week 15,Audio Array,AA-02,Amazon,FBA75679,,2,4320.338983,4320.338983,,,,,
Week 15,Audio Array,AA-03,1p Sales,FBA75683,,13,5497.44,5497.44,,,,,
Week 15,Audio Array,AA-03,Amazon,FBA75683,,1,431.3559322,431.3559322,,,,,
Week 15,Audio Array,AA-04,1p Sales,FBA75684,,4,5759.32,5759.32,,,,,
Week 15,Audio Array,AA-04,Amazon,FBA75684,,1,1468.644068,1468.644068,,,,,
Week 15,Audio Array,AA-05,1p Sales,FBA76414,,0,0,0,,,,,
Week 15,Audio Array,AA-05,Amazon,FBA76414,,3,1777.118644,1777.118644,,,,,
Week 15,Audio Array,AA-06,1p Sales,FBA76597,,2,2201.69,2201.69,,,,,
Week 15,Audio Array,AA-06,Amazon,FBA76597,,0,0,0,,,,,
Week 15,Audio Array,AA-19,1p Sales,FBA78973,,7,23129.68,23129.68,,,,,
Week 15,Audio Array,AA-19,Amazon,FBA78973,,0,0,0,,,,,
Week 15,Audio Array,AA-19BL,1p Sales,FBA79355,,3,12709.32,12709.32,,,,,
Week 15,Audio Array,AA-19BL,Amazon,FBA79355,,0,0,0,,,,,
Week 15,Audio Array,AA-19WL,1p Sales,FBA79356,,1,4236.44,4236.44,,,,,
Week 15,Audio Array,AA-19WL,Amazon,FBA79356,,0,0,0,,,,,
Week 15,Audio Array,AA-19WL,B2B,FBA79356,,2,5814,5814,,,,,
Week 15,Audio Array,AA-20,1p Sales,FBA78974,,1,1778.82,1778.82,,,,,
Week 15,Audio Array,AA-20,Amazon,FBA78974,,0,0,0,,,,,
Week 15,Audio Array,AA-21,1p Sales,FBA78975,,17,54011.04,54011.04,,,,,
Week 15,Audio Array,AA-21,Amazon,FBA78975,,1,3240.677966,3240.677966,,,,,
Week 15,Audio Array,AA-22,1p Sales,FBA78976,,2,6269.49,6269.49,,,,,
Week 15,Audio Array,AA-22,Amazon,FBA78976,,0,0,0,,,,,
Week 15,Audio Array,AA-25,1p Sales,FBA79064,,2,1438.98,1438.98,,,,,
Week 15,Audio Array,AA-25,Amazon,FBA79064,,0,0,0,,,,,
Week 15,Audio Array,AA-25M,Amazon,FBA79903,,4,3062.711864,3062.711864,,,,,
Week 15,Audio Array,AA-26,1p Sales,FBA79694,,52,24193.23,24193.23,,,,,
Week 15,Audio Array,AA-26,Amazon,FBA79694,,2,949.1525424,949.1525424,,,,,
Week 15,Audio Array,AC-3XL,1p Sales,FBA79820,,5,1868.28,1868.28,,,,,
Week 15,Audio Array,AC-3XL,Amazon,FBA79820,,0,0,0,,,,,
Week 15,Audio Array,AC-6XL,1p Sales,FBA77171,,20,9305.1,9305.1,,,,,
Week 15,Audio Array,AC-6XL,Amazon,FBA77171,,1,474.5762712,474.5762712,,,,,
Week 15,Audio Array,AH-40 SL,1p Sales,FBA79838,,19,19305.9,19305.9,,,,,
Week 15,Audio Array,AH-40 SL,Amazon,FBA79838,,0,0,0,,,,,
Week 15,Audio Array,AH-45 BK,1p Sales,FBA79839,,21,28456.68,28456.68,,,,,
Week 15,Audio Array,AH-45 BK,Amazon,FBA79839,,0,0,0,,,,,
Week 15,Audio Array,AH-45 BK,D2C - Audio Array,FBA79839,,2,2783.051,2783.051,,,,,
Week 15,Audio Array,AH-50,1p Sales,FBA79813,,18,30493.25,30493.25,,,,,
Week 15,Audio Array,AH-50,Amazon,FBA79813,,53,88126.27119,88126.27119,,,,,
Week 15,Audio Array,AH-50,D2C - Audio Array,FBA79813,,3,5438.136,5438.136,,,,,
Week 15,Audio Array,AH-60 BL,1p Sales,FBA79841,,7,11858.47,11858.47,,,,,
Week 15,Audio Array,AH-60 BL,Amazon,FBA79841,,0,0,0,,,,,
Week 15,Audio Array,AH-60 BL,B2B,FBA79841,,2,2542,2542,,,,,
Week 15,Audio Array,AH-60 RD,1p Sales,FBA79840,,2,3388.14,3388.14,,,,,
Week 15,Audio Array,AH-60 RD,Amazon,FBA79840,,3,5183.898305,5183.898305,,,,,
Week 15,Audio Array,AH-60 RD,B2B,FBA79840,,2,2542,2542,,,,,
Week 15,Audio Array,AI-03,1p Sales,FBA76863,,7,22611.99,22611.99,,,,,
Week 15,Audio Array,AI-03,Amazon,FBA76863,,0,0,0,,,,,
Week 15,Audio Array,AI-04 Red,1p Sales,FBA76864,,100,414643.86,414643.86,,,,,
Week 15,Audio Array,AI-04 Red,Amazon,FBA76864,,9,36277.11864,36277.11864,,,,,
Week 15,Audio Array,AI-04 Red,B2B,FBA76864,,2,5636,5636,,,,,
Week 15,Audio Array,AI-04 Red,Blinkit Sales,FBA76864,,1,4066.95,4066.95,,,,,
Week 15,Audio Array,AI-04 Red,D2C - Audio Array,FBA76864,,30,4266.102,4266.102,,,,,
Week 15,Audio Array,AI-06,1p Sales,FBA79008,,0,0,0,,,,,
Week 15,Audio Array,AI-06,Amazon,FBA79008,,0,0,0,,,,,
Week 15,Audio Array,AI-06,B2B,FBA79008,,2,4746,4746,,,,,
Week 15,Audio Array,AI-10,1p Sales,FBA79103,,19,49899.14,49899.14,,,,,
Week 15,Audio Array,AI-10,Amazon,FBA79103,,3,8036.440678,8036.440678,,,,,
Week 15,Audio Array,AI-11,1p Sales,FBA79104,,11,14865.22,14865.22,,,,,
Week 15,Audio Array,AI-11,Amazon,FBA79104,,0,0,0,,,,,
Week 15,Audio Array,AI-12,1p Sales,FBA79105,,19,22526.25,22526.25,,,,,
Week 15,Audio Array,AI-12,Amazon,FBA79105,,1,0,0,,,,,
Week 15,Audio Array,AI-13,1p Sales,FBA79961,,36,86918.7,86918.7,,,,,
Week 15,Audio Array,AI-14,1p Sales,FBA79968,,0,0,0,,,,,
Week 15,Audio Array,AK-37-B,1p Sales,FBA79979,,1,3388.98,3388.98,,,,,
Week 15,Audio Array,AK-37-B,Amazon,FBA79979,,0,0,0,,,,,
Week 15,Audio Array,AK-37-B,B2B,FBA79979,,2,5102,5102,,,,,
Week 15,Audio Array,AK-37-W,1p Sales,FBA79980,,0,0,0,,,,,
Week 15,Audio Array,AK-37-W,Amazon,FBA79980,,0,0,0,,,,,
Week 15,Audio Array,AK-37-W,B2B,FBA79980,,2,5102,5102,,,,,
Week 15,Audio Array,AK-61 Neo,1p Sales,FBA79981,,4,16945.76,16945.76,,,,,
Week 15,Audio Array,AK-61 Neo,Amazon,FBA79981,,0,0,0,,,,,
Week 15,Audio Array,AK-61 Neo,B2B,FBA79981,,2,7119,7119,,,,,
Week 15,Audio Array,AK-61 Pro,1p Sales,FBA79982,,1,4660.17,4660.17,,,,,
Week 15,Audio Array,AK-61 Pro,Amazon,FBA79982,,10,42127.9661,42127.9661,,,,,
Week 15,Audio Array,AK-61 Pro,B2B,FBA79982,,2,7119,7119,,,,,
Week 15,Audio Array,AM-C1,1p Sales,FBA75673,,164,375408.04,375408.04,,,,,
Week 15,Audio Array,AM-C1,Amazon,FBA75673,,3,6999.152542,6999.152542,,,,,
Week 15,Audio Array,AM-C1,Blinkit Sales,FBA75673,,5,11266.95,11266.95,,,,,
Week 15,Audio Array,AM-C1,D2C - Audio Array,FBA75673,,4,9698.305,9698.305,,,,,
Week 15,Audio Array,AM-C10,1p Sales,FBA75690,,2,6777.96,6777.96,,,,,
Week 15,Audio Array,AM-C10,Amazon,FBA75690,,0,0,0,,,,,
Week 15,Audio Array,AM-C11,1p Sales,FBA75692,,5,19911,19911,,,,,
Week 15,Audio Array,AM-C11,B2B,FBA75692,,2,5695,5695,,,,,
Week 15,Audio Array,AM-C11 Pro,1p Sales,FBA79654,,1,4119.24,4119.24,,,,,
Week 15,Audio Array,AM-C11 Pro,Amazon,FBA79654,,2,8811.864407,8811.864407,,,,,
Week 15,Audio Array,AM-C11X,1p Sales,FBA78925,,1,3092.37,3092.37,,,,,
Week 15,Audio Array,AM-C11X,Amazon,FBA78925,,0,0,0,,,,,
Week 15,Audio Array,AM-C11X,B2B,FBA78925,,2,4331,4331,,,,,
Week 15,Audio Array,AM-C11X Pro,Amazon,FBA79846,,0,0,0,,,,,
Week 15,Audio Array,AM-C13,Amazon,FBA76716,,0,0,0,,,,,
Week 15,Audio Array,AM-C2,1p Sales,FBA75674,,14,45072.87,45072.87,,,,,
Week 15,Audio Array,AM-C2,Amazon,FBA75674,,2,6567.79661,6567.79661,,,,,
Week 15,Audio Array,AM-C2,D2C - Audio Array,FBA75674,,1,3502.542,3502.542,,,,,
Week 15,Audio Array,AM-C20,1p Sales,FBA76723,,0,0,0,,,,,
Week 15,Audio Array,AM-C20,Amazon,FBA76723,,1,1143.220339,1143.220339,,,,,
Week 15,Audio Array,AM-C28,1p Sales,FBA76862,,33,44717.64,44717.64,,,,,
Week 15,Audio Array,AM-C28,Amazon,FBA76862,,0,0,0,,,,,
Week 15,Audio Array,AM-C29,Amazon,FBA77011,,0,0,0,,,,,
Week 15,Audio Array,AM-C3,1p Sales,FBA75675,,10,7971.19,7971.19,,,,,
Week 15,Audio Array,AM-C3,Amazon,FBA75675,,0,0,0,,,,,
Week 15,Audio Array,AM-C3,B2B,FBA75675,,1,850,850,,,,,
Week 15,Audio Array,AM-C30,Amazon,FBA78203,,0,0,0,,,,,
Week 15,Audio Array,AM-C33,Amazon,FBA78420,,0,0,0,,,,,
Week 15,Audio Array,AM-C36,Amazon,FBA78423,,0,0,0,,,,,
Week 15,Audio Array,AM-C39,1p Sales,FBA78960,,3,4319.5,4319.5,,,,,
Week 15,Audio Array,AM-C39,Amazon,FBA78960,,0,0,0,,,,,
Week 15,Audio Array,AM-C3a,1p Sales,FBA79016,,4,2655.93,2655.93,,,,,
Week 15,Audio Array,AM-C3a,Amazon,FBA79016,,0,0,0,,,,,
Week 15,Audio Array,AM-C4,1p Sales,FBA75676,,1,1609.32,1609.32,,,,,
Week 15,Audio Array,AM-C4,Amazon,FBA75676,,2,3283.050847,3283.050847,,,,,
Week 15,Audio Array,AM-C40,1p Sales,FBA78961,,0,0,0,,,,,
Week 15,Audio Array,AM-C40,Amazon,FBA78961,,0,0,0,,,,,
Week 15,Audio Array,AM-C41,1p Sales,FBA79009,,2,2710.16,2710.16,,,,,
Week 15,Audio Array,AM-C41,Amazon,FBK79009,,2,2790.677966,2790.677966,,,,,
Week 15,Audio Array,AM-C42,1p Sales,FBA79010,,7,13934.76,13934.76,,,,,
Week 15,Audio Array,AM-C42,Amazon,FBA79010,,0,0,0,,,,,
Week 15,Audio Array,AM-C42,D2C - Audio Array,FBA79010,,1,2155.085,2155.085,,,,,
Week 15,Audio Array,AM-C43,1p Sales,FBA79011,,13,27531.4,27531.4,,,,,
Week 15,Audio Array,AM-C43,Amazon,FBA79011,,0,0,0,,,,,
Week 15,Audio Array,AM-C43,D2C - Audio Array,FBA79011,,2,4489.831,4489.831,,,,,
Week 15,Audio Array,AM-C44,1p Sales,FBA79106,,4,15781.35,15781.35,,,,,
Week 15,Audio Array,AM-C44,Amazon,FBA79106,,0,0,0,,,,,
Week 15,Audio Array,AM-C44,B2B,FBA79106,,2,5576,5576,,,,,
Week 15,Audio Array,AM-C44 Pro,1p Sales,FBA79655,,0,0,0,,,,,
Week 15,Audio Array,AM-C44 Pro,Amazon,FBA79655,,0,0,0,,,,,
Week 15,Audio Array,AM-C45,1p Sales,FBA79379,,4,11691.52,11691.52,,,,,
Week 15,Audio Array,AM-C45,Amazon,FBA79379,,0,0,0,,,,,
Week 15,Audio Array,AM-C45,B2B,FBA79379,,2,4153,4153,,,,,
Week 15,Audio Array,AM-C45 Pro,1p Sales,FBA79653,,1,3473.73,3473.73,,,,,
Week 15,Audio Array,AM-C45 Pro,Amazon,FBA79653,,0,0,0,,,,,
Week 15,Audio Array,AM-C46,1p Sales,FBA79380,,21,62626.2,62626.2,,,,,
Week 15,Audio Array,AM-C46,Amazon,FBA79380,,2,6084.745763,6084.745763,,,,,
Week 15,Audio Array,AM-C46,Blinkit Sales,FBA79380,,4,11925.42,11925.42,,,,,
Week 15,Audio Array,AM-C46,D2C - Audio Array,FBA79380,,1,3059.322,3059.322,,,,,
Week 15,Audio Array,AM-C47,1p Sales,FBA79783,,4,9657.61,9657.61,,,,,
Week 15,Audio Array,AM-C47,Amazon,FBA79783,,0,0,0,,,,,
Week 15,Audio Array,AM-C47,BI Worldwide,FBA79783,,2,4608,4608,,,,,
Week 15,Audio Array,AM-C48,1p Sales,FBA79842,,5,13978.8,13978.8,,,,,
Week 15,Audio Array,AM-C48,Amazon,FBA79842,,0,0,0,,,,,
Week 15,Audio Array,AM-C5,1p Sales,FBA75677,,12,23379.68,23379.68,,,,,
Week 15,Audio Array,AM-C5,Amazon,FBA75677,,2,3974.576271,3974.576271,,,,,
Week 15,Audio Array,AM-C6,1p Sales,FBA75680,,2,3218.64,3218.64,,,,,
Week 15,Audio Array,AM-C6,Amazon,FBA75680,,1,1609.322034,1609.322034,,,,,
Week 15,Audio Array,AM-C7,Amazon,FBA75681,,5,9317.79661,9317.79661,,,,,
Week 15,Audio Array,AM-C7,D2C - Audio Array,FBA75681,,1,1975.424,1975.424,,,,,
Week 15,Audio Array,AM-K1,Amazon,FBA76742,,1,8134.745763,8134.745763,,,,,
Week 15,Audio Array,AM-Mix10,Amazon,FBA79966,,0,0,0,,,,,
Week 15,Audio Array,AM-Mix6,Amazon,FBA79965,,0,0,0,,,,,
Week 15,Audio Array,AM-Mix8,1p Sales,FBA79963,,0,0,0,,,,,
Week 15,Audio Array,AM-Mix8,Amazon,FBA79963,,0,0,0,,,,,
Week 15,Audio Array,AM-Mix8,B2B,FBA79963,,1,12458,12458,,,,,
Week 15,Audio Array,AM-Pro12,Amazon,FBA79964,,0,0,0,,,,,
Week 15,Audio Array,AM-S1,1p Sales,FBA79482,,19,144899.15,144899.15,,,,,
Week 15,Audio Array,AM-S1,Amazon,FBA79482,,4,30505.08475,30505.08475,,,,,
Week 15,Audio Array,AM-S1,B2B,FBA79482,,2,10441,10441,,,,,
Week 15,Audio Array,AM-S2,Amazon,FBA79848,,0,0,0,,,,,
Week 15,Audio Array,AM-W12,1p Sales,FBA75688,,3,10166.94,10166.94,,,,,
Week 15,Audio Array,AM-W12,Amazon,FBA75688,,0,0,0,,,,,
Week 15,Audio Array,AM-W13,1p Sales,FBA75689,,3,5590.68,5590.68,,,,,
Week 15,Audio Array,AM-W13,Amazon,FBA75689,,1,1863.559322,1863.559322,,,,,
Week 15,Audio Array,AM-W14,1p Sales,FBA75691,,2,10167.8,10167.8,,,,,
Week 15,Audio Array,AM-W14,Amazon,FBA75691,,1,5185.59322,5185.59322,,,,,
Week 15,Audio Array,AM-W16,1p Sales,FBA79108,,1,1125.42,1125.42,,,,,
Week 15,Audio Array,AM-W16,Amazon,FBA79108,,1,1100.847458,1100.847458,,,,,
Week 15,Audio Array,AM-W16,Blinkit Sales,FBA79108,,3,4022.88,4022.88,,,,,
Week 15,Audio Array,AM-W17,1p Sales,FBA79107,,4,5759.32,5759.32,,,,,
Week 15,Audio Array,AM-W17,Amazon,FBA79107,,1,1468.644068,1468.644068,,,,,
Week 15,Audio Array,AM-W17,Blinkit Sales,FBA79107,,21,33795.76,33795.76,,,,,
Week 15,Audio Array,AM-W18,1p Sales,FBA79109,,23,23175.4,23175.4,,,,,
Week 15,Audio Array,AM-W18,Amazon,FBA79109,,0,0,0,,,,,
Week 15,Audio Array,AM-W18,B2B,FBA79109,,2,1525,1525,,,,,
Week 15,Audio Array,AM-W18,BI Worldwide,FBA79109,,2,1871,1871,,,,,
Week 15,Audio Array,AM-W18,Blinkit Sales,FBA79109,,0,0,0,,,,,
Week 15,Audio Array,AM-W19,1p Sales,FBA79815,,1,1694.07,1694.07,,,,,
Week 15,Audio Array,AM-W19,Amazon,FBA79815,,6,8538.135593,8538.135593,,,,,
Week 15,Audio Array,AM-W19,BI Worldwide,FBA79815,,1,1584,1584,,,,,
Week 15,Audio Array,AM-W20,Amazon,FBA79444,,3,5082.20339,5082.20339,,,,,
Week 15,Audio Array,AM-W20,D2C - Audio Array,FBA79444,,1,1885.593,1885.593,,,,,
Week 15,Audio Array,AM-W21,1p Sales,FBA79465,,0,0,0,,,,,
Week 15,Audio Array,AM-W21,Amazon,FBA79722,,1,2541.525424,2541.525424,,,,,
Week 15,Audio Array,AM-W22,1p Sales,FBA79816,,2,5976.82,5976.82,,,,,
Week 15,Audio Array,AM-W22,Amazon,FBA79816,,0,0,0,,,,,
Week 15,Audio Array,AM-W22,B2B,FBA79816,,10,20762.71,20762.71,,,,,
Week 15,Audio Array,AM-W22 Duplicate,1p Sales,FBA80016,,3,8641.53,8641.53,,,,,
Week 15,Audio Array,AM-W22 Duplicate,Amazon,FBA80016,,1,2938.135593,2938.135593,,,,,
Week 15,Audio Array,AM-W23,1p Sales,FBA79957,,1,2541.53,2541.53,,,,,
Week 15,Audio Array,AM-W23,Amazon,FBA79957,,0,0,0,,,,,
Week 15,Audio Array,AM-W23,B2B,FBA79957,,2,3814,3814,,,,,
Week 15,Audio Array,AM-W24,1p Sales,FBA79958,,3,4827.96,4827.96,,,,,
Week 15,Audio Array,AM-W24,Amazon,FBA79958,,0,0,0,,,,,
Week 15,Audio Array,AM-W24,B2B,FBA79958,,2,2254,2254,,,,,
Week 15,Audio Array,AM-W33,1p Sales,FBA79446,,0,0,0,,,,,
Week 15,Audio Array,AM-W33,B2B,FBA79446,,2,2542,2542,,,,,
Week 15,Audio Array,AM-W34,1p Sales,FBA79447,,4,12147.36,12147.36,,,,,
Week 15,Audio Array,AM-W34,Amazon,FBA79447,,0,0,0,,,,,
Week 15,Audio Array,AM-W34,B2B,FBA79447,,2,5085,5085,,,,,
Week 15,Audio Array,AM-W35,1p Sales,FBA79448,,1,3050,3050,,,,,
Week 15,Audio Array,AM-W35,Amazon,FBA79448,,1,3050,3050,,,,,
Week 15,Audio Array,AM-W36,1p Sales,FBA79449,,5,26690.7,26690.7,,,,,
Week 15,Audio Array,AM-W36,Amazon,FBA79449,,1,5444.915254,5444.915254,,,,,
Week 15,Audio Array,AM-W45,1p Sales,FBA79005,,29,125314.42,125314.42,,,,,
Week 15,Audio Array,AM-W45,Amazon,FBA79005,,0,0,0,,,,,
Week 15,Audio Array,AM-W45,Blinkit Sales,FBA79005,,2,8642.37,8642.37,,,,,
Week 15,Audio Array,AM-W46,Amazon,FBA79230,,0,0,0,,,,,
Week 15,Audio Array,AM-W47 Wired,1p Sales,FBA79959,,5,5080.5,5080.5,,,,,
Week 15,Audio Array,AM-W47 Wired,Amazon,FBA79959,,1,1016.101695,1016.101695,,,,,
Week 15,Audio Array,AM-W47 Wireless,1p Sales,FBA79960,,1,1609.32,1609.32,,,,,
Week 15,Audio Array,AM-W47 Wireless,Amazon,FBA79960,,1,1641.525424,1641.525424,,,,,
Week 15,Audio Array,BM-320PRO,B2B,FBA79977,,1,10085,10085,,,,,
Week 15,Audio Array,GB-01 (AM-C43 +AI-10),Amazon,FBA79824,,2,9489.830508,9489.830508,,,,,
Week 15,Audio Array,GB-02 (AM-C43 + AI-11),1p Sales,FBA79825,,3,9785.58,9785.58,,,,,
Week 15,Audio Array,GB-02 (AM-C43 + AI-11),Amazon,FBA79825,,0,0,0,,,,,
Week 15,Audio Array,GB-03 (AI-12 + AM-C43),1p Sales,FBA79830,,3,8005.92,8005.92,,,,,
Week 15,Audio Array,GB-03 (AI-12 + AM-C43),Amazon,FBA79830,,0,0,0,,,,,
Week 15,Audio Array,GB-04 (AM-C45 + AI-06),Amazon,FBA79831,,0,0,0,,,,,
Week 15,Audio Array,GB-05 (AM-C43 + AI-06),1p Sales,FBA79832,,1,4575.42,4575.42,,,,,
Week 15,Audio Array,GB-05 (AM-C43 + AI-06),Amazon,FBA79832,,0,0,0,,,,,
Week 15,Audio Array,JT-1,B2B,FBA79976,,1,12458,12458,,,,,
Week 15,Audio Array,KB-01 (AM-W32 + AI-12),1p Sales,FBA79822,,1,3897.46,3897.46,,,,,
Week 15,Audio Array,KB-01 (AM-W32 + AI-12),Amazon,FBA79822,,0,0,0,,,,,
Week 15,Audio Array,M8,1p Sales,FBA79972,,0,0,0,,,,,
Week 15,Audio Array,M8,Amazon,FBA79972,,2,14549.15254,14549.15254,,,,,
Week 15,Audio Array,M8,D2C - Audio Array,FBA79972,,2,15049.15,15049.15,,,,,
Week 15,Audio Array,MT-12,1p Sales,FBA80007,,1,8050,8050,,,,,
Week 15,Audio Array,MT-12,Amazon,FBA80007,,2,16100,16100,,,,,
Week 15,Audio Array,PB-01 (AM-C11 + AI-04),Amazon,FBA79823,,0,0,0,,,,,
Week 15,Audio Array,PB-02 (AI-04 Red + AM-C11 + AA-05),Amazon,FBA79826,,0,0,0,,,,,
Week 15,Audio Array,PB-03 (AI-04 Red + AM-C11 x 2),1p Sales,FBA79827,,2,22540.68,22540.68,,,,,
Week 15,Audio Array,PB-03 (AI-04 Red + AM-C11 x 2),Amazon,FBA79827,,0,0,0,,,,,
Week 15,Audio Array,PB-04 (AI-04 Red + AM-C44 x 2),1p Sales,FBA79833,,0,0,0,,,,,
Week 15,Audio Array,PB-04 (AI-04 Red + AM-C44 x 2),Amazon,FBA79833,,0,0,0,,,,,
Week 15,Audio Array,PB-05 (AA-05 + AM-C11 + AI-04),Amazon,FBA79834,,0,0,0,,,,,
Week 15,Audio Array,PB-06 (AA-05 + AM-C44 + AI-04),Amazon,FBA79835,,0,0,0,,,,,
Week 15,Audio Array,PB-07 (AA-05 + AM-C45 + AI-04),Amazon,FBA79836,,0,0,0,,,,,
Week 15,Audio Array,PB-08 (AM-C1 + AI-04),1p Sales,FBA79844,,1,5931.36,5931.36,,,,,
Week 15,Audio Array,PB-09 (AM-C45 + AI-06 + AA-05),Amazon,FBA79847,,0,0,0,,,,,
Week 15,Audio Array,PB-10 (AM-C2+AI-04+AH-60-BL),1p Sales,FBA79904,,1,8473.73,8473.73,,,,,
Week 15,Audio Array,PB-10 (AM-C2+AI-04+AH-60-BL),Amazon,FBA79904,,4,25421.18644,25421.18644,,,,,
Week 15,Audio Array,PB-11 (AM-C44+AA-05+AH-45-BK),Amazon,FBA79905,,0,0,0,,,,,
Week 15,Audio Array,PB-12 (AM-C11+AA-05+AI-04+AH-60-RD),1p Sales,FBA79906,,0,0,0,,,,,
Week 15,Audio Array,PB-12 (AM-C11+AA-05+AI-04+AH-60-RD),Amazon,FBA79906,,0,0,0,,,,,
Week 15,Audio Array,PB-14 (AM-C43+AH-40-SL+AI-12),Amazon,FBA79908,,0,0,0,,,,,
Week 15,Audio Array,SB-01,1p Sales,FBA79708,,2,2048.78,2048.78,,,,,
Week 15,Audio Array,SB-01,Amazon,FBA79708,,5,4785.59322,4785.59322,,,,,
Week 15,Audio Array,SB-01,B2B,FBA79708,,3,3048,3048,,,,,
Week 15,Audio Array,"UB-01 (AI-04, AM-S1, AA-21, AM-C2)",1p Sales,FBA79821,,0,0,0,,,,,
Week 15,Audio Array,"UB-01 (AI-04, AM-S1, AA-21, AM-C2)",Amazon,FBA79821,,0,0,0,,,,,
Week 15,Audio Array,UB-02 (AM-S1 + AA-21),Amazon,FBA79845,,2,19659.32203,19659.32203,,,,,
Week 15,Audio Array,UB-03 (AM-S1 + AA-22),Amazon,FBA79969,,1,9744.915254,9744.915254,,,,,
Week 15,Fossil,AR11338,Amazon,FBA75346,,0,0,0,,,,,
Week 15,Fossil,AR11360,Amazon,FBA74838,,0,0,0,,,,,
Week 15,Fossil,AR11484,Amazon,FBA76447,,0,0,0,,,,,
Week 15,Fossil,AR11499,Amazon,FBA76771,,0,0,0,,,,,
Week 15,Fossil,AR11500,Amazon,FBA76772,,0,0,0,,,,,
Week 15,Fossil,AR11558,Amazon,FBA79221,,0,0,0,,,,,
Week 15,Fossil,AR11568,Amazon,FBA79377,,0,0,0,,,,,
Week 15,Fossil,AR11575,Amazon,FBA79048,,0,0,0,,,,,
Week 15,Fossil,AR11582,Amazon,FBA79305,,0,0,0,,,,,
Week 15,Fossil,AR11589,Amazon,,,1,14531.35593,14531.35593,,,,,
Week 15,Fossil,AR11596,Amazon,FBA79283,,0,0,0,,,,,
Week 15,Fossil,AR11606,Amazon,,,2,47449.15254,47449.15254,,,,,
Week 15,Fossil,AR11610,Amazon,FBA79418,,0,0,0,,,,,
Week 15,Fossil,AR11620,Amazon,FBA79495,,0,0,0,,,,,
Week 15,Fossil,AR11621,Amazon,FBA79496,,2,23723.72881,23723.72881,,,,,
Week 15,Fossil,AR11622,Amazon,FBA79497,,0,0,0,,,,,
Week 15,Fossil,AR11623,Amazon,FBA79498,,0,0,0,,,,,
Week 15,Fossil,AR11624,Amazon,FBA79499,,0,0,0,,,,,
Week 15,Fossil,AR11625,Amazon,FBA79500,,0,0,0,,,,,
Week 15,Fossil,AR11626,Amazon,FBA79501,,0,0,0,,,,,
Week 15,Fossil,AR11635,Amazon,FBA79502,,1,14531.35593,14531.35593,,,,,
