return-date,order-id,sku,asin,fnsku,product-name,quantity,fulfillment-center-id,detailed-disposition,reason,license-plate-number,customer-comments
2026-06-22T06:27:11+00:00,407-5289320-1468336,FBA79167,B0CPFS24ML,X001Y5UYX1,"White Mulberry Gaming Desk, Computer Desk with Carbon Fiber Surface, Z Shaped Gaming Table, Computer Table, Workstation, Home Office Desk with Cup Holder and Headphone Holder | (110 * 60 * 75 CM)",1,BLR7,CARRIER_DAMAGED,UNDELIVERABLE_UNKNOWN,LPNBLR7Y7287766,
2026-06-21T15:48:42+00:00,408-1433377-1765942,FBA76415,B0BFWD6SNF,X001MZYX7L,"White Mulberry L Shaped Computer Table | Spacious L Shape Study Table For Home with Monitor Raising Shelf, Engineered Wood Top & Steel Legs for Home, Office, Gaming & Study, Black, (130+130)*45 * 77cm",1,SBOB,CUSTOMER_DAMAGED,MISORDERED,LPNSBOB1385218,
2026-06-21T09:50:13+00:00,405-1204534-8479517,FBA79167,B0CPFS24ML,X001Y5UYX1,"White Mulberry Gaming Desk, Computer Desk with Carbon Fiber Surface, Z Shaped Gaming Table, Computer Table, Workstation, Home Office Desk with Cup Holder and Headphone Holder | (110 * 60 * 75 CM)",1,DEL4,SELLABLE,UNDELIVERABLE_REFUSED,LPNDEL4AA4027730,
2026-06-21T08:35:03+00:00,171-0025867-6612374,FBA79167,B0CPFS24ML,X001Y5UYX1,"White Mulberry Gaming Desk, Computer Desk with Carbon Fiber Surface, Z Shaped Gaming Table, Computer Table, Workstation, Home Office Desk with Cup Holder and Headphone Holder | (110 * 60 * 75 CM)",1,BLR7,SELLABLE,UNDELIVERABLE_REFUSED,LPNBLR7Y7853300,
2026-06-20T13:05:37+00:00,402-8590404-8535510,FBA79167,B0CPFS24ML,X001Y5UYX1,"White Mulberry Gaming Desk, Computer Desk with Carbon Fiber Surface, Z Shaped Gaming Table, Computer Table, Workstation, Home Office Desk with Cup Holder and Headphone Holder | (110 * 60 * 75 CM)",1,MAA4,SELLABLE,UNDELIVERABLE_REFUSED,LPNMAA4G898204,
2026-06-19T14:24:04+00:00,403-3269966-6849104,FBA76415,B0BFWD6SNF,X001MZYX7L,"White Mulberry L Shaped Computer Table | Spacious L Shape Study Table For Home with Monitor Raising Shelf, Engineered Wood Top & Steel Legs for Home, Office, Gaming & Study, Black, (130+130)*45 * 77cm",1,HDX8,SELLABLE,UNDELIVERABLE_REFUSED,LPNHDX8A004693,
2026-06-18T09:53:43+00:00,408-1513827-8090763,FBA79167,B0CPFS24ML,X001Y5UYX1,"White Mulberry Gaming Desk, Computer Desk with Carbon Fiber Surface, Z Shaped Gaming Table, Computer Table, Workstation, Home Office Desk with Cup Holder and Headphone Holder | (110 * 60 * 75 CM)",1,MAA4,CUSTOMER_DAMAGED,NEVER_ARRIVED,LPNMAA4Z2273003,
2026-06-18T09:01:23+00:00,402-6972876-7770702,FBA76765,B0BMQQQ7YD,X001O7YYCV,"White Mulberry Motorized Height Adjustable Sit-Stand Desk | Electronic Height Adjustable | Motor & Memory Preset Controller | Office, Workstation or Home | Carbon Fibre | 120 * 60*H(75-118) cm",1,SPUN,CARRIER_DAMAGED,SWITCHEROO,LPNSPUN58279,
2026-06-18T06:34:47+00:00,171-5595331-6677926,FBA79179,B0CPT3Q25C,X001Y62M1H,White Mulberry Height Adjustable Table for Office Work | Electric Desk with Memory Preset Controller | Standing Table | Adjustable Standing Desk for Home Office & Study | 120x60cm Carbon Fibre,1,SPUN,CARRIER_DAMAGED,UNDELIVERABLE_UNKNOWN,LPNSPUN58332,
2026-06-18T06:13:54+00:00,405-9716650-4190754,FBA76415,B0BFWD6SNF,X001MZYX7L,"White Mulberry L Shaped Computer Table | Spacious L Shape Study Table For Home with Monitor Raising Shelf, Engineered Wood Top & Steel Legs for Home, Office, Gaming & Study, Black, (130+130)*45 * 77cm",1,SPUN,CARRIER_DAMAGED,SWITCHEROO,LPNSPUN58348,
