asin,fnsku,product-name,fulfillment-center,country-code,longest-side,median-side,shortest-side,measurement-units,weight,weight-units,item-volume,volume-units,average-quantity-on-hand,average-quantity-pending-removal,estimated-total-item-volume,month-of-charge,storage-rate,currency,estimated-monthly-storage-fee,average-quantity-customer-orders
B0CQX3VB1R,X0027WBGZP,"TONOR Dynamic USB/Type-C Microphone for PC, RGB Podcast Computer Gaming Microphone with Arm Stand for Recording, Live, Streaming, YouTube, Vocals, Studio, Karaoke Microphone, Quick Mute Button, Black",BLR5,IN,40.70,14.30,10.30,centimeter,1.28,kilograms,0.0060,cubic meter,0.13,0.0,0.0008,2026-05,2083.88,INR,1.6229,0.0
B0CQX3VB1R,X0027WBGZP,"TONOR Dynamic USB/Type-C Microphone for PC, RGB Podcast Computer Gaming Microphone with Arm Stand for Recording, Live, Streaming, YouTube, Vocals, Studio, Karaoke Microphone, Quick Mute Button, Black",DEL2,IN,40.70,14.30,10.30,centimeter,1.28,kilograms,0.0060,cubic meter,0.03,0.0,0.0002,2026-05,2083.88,INR,0.3777,0.0
B0CQX3VB1R,X0027WBGZP,"TONOR Dynamic USB/Type-C Microphone for PC, RGB Podcast Computer Gaming Microphone with Arm Stand for Recording, Live, Streaming, YouTube, Vocals, Studio, Karaoke Microphone, Quick Mute Button, Black",HYD8,IN,40.70,14.30,10.30,centimeter,1.28,kilograms,0.0060,cubic meter,0.55,0.0,0.0031,2026-05,2083.88,INR,6.4969,0.03
B0CQX3VB1R,X0027WBGZP,"TONOR Dynamic USB/Type-C Microphone for PC, RGB Podcast Computer Gaming Microphone with Arm Stand for Recording, Live, Streaming, YouTube, Vocals, Studio, Karaoke Microphone, Quick Mute Button, Black",BLR7,IN,40.70,14.30,10.30,centimeter,1.28,kilograms,0.0060,cubic meter,3.65,0.0,0.0217,2026-05,2083.88,INR,45.2245,0.03
B0CQX3VB1R,X0027WBGZP,"TONOR Dynamic USB/Type-C Microphone for PC, RGB Podcast Computer Gaming Microphone with Arm Stand for Recording, Live, Streaming, YouTube, Vocals, Studio, Karaoke Microphone, Quick Mute Button, Black",DEL5,IN,40.70,14.30,10.30,centimeter,1.28,kilograms,0.0060,cubic meter,4.9,0.0,0.0294,2026-05,2083.88,INR,61.21,0.0
B0DQCWRG3H,X0028X1G99,"NexLev Hot Air Brush For Hair | V-03 3 in 1 Volumizer Hair Blow Dry Brush with 1.5 Inch Barrel, Ceramic Tourmaline Coating, 1200W, Dual Bristle for Tangle Free Salon Styling",HYD8,IN,28.70,16.00,7.70,centimeter,0.72,kilograms,0.0035,cubic meter,1.97,0.0,0.0070,2026-05,2083.88,INR,14.5221,0.0
B0DQCWRG3H,X0028X1G99,"NexLev Hot Air Brush For Hair | V-03 3 in 1 Volumizer Hair Blow Dry Brush with 1.5 Inch Barrel, Ceramic Tourmaline Coating, 1200W, Dual Bristle for Tangle Free Salon Styling",PNQ3,IN,28.70,16.00,7.70,centimeter,0.72,kilograms,0.0035,cubic meter,8.19,0.0,0.0289,2026-05,2083.88,INR,60.1419,0.03
B0DQCWRG3H,X0028X1G99,"NexLev Hot Air Brush For Hair | V-03 3 in 1 Volumizer Hair Blow Dry Brush with 1.5 Inch Barrel, Ceramic Tourmaline Coating, 1200W, Dual Bristle for Tangle Free Salon Styling",BLR5,IN,28.70,16.00,7.70,centimeter,0.72,kilograms,0.0035,cubic meter,0.29,0.0,0.0010,2026-05,2083.88,INR,2.1363,0.0
B0DQCWRG3H,X0028X1G99,"NexLev Hot Air Brush For Hair | V-03 3 in 1 Volumizer Hair Blow Dry Brush with 1.5 Inch Barrel, Ceramic Tourmaline Coating, 1200W, Dual Bristle for Tangle Free Salon Styling",DEL5,IN,28.70,16.00,7.70,centimeter,0.72,kilograms,0.0035,cubic meter,11.35,0.0,0.0400,2026-05,2083.88,INR,83.4327,0.03
B0DQCWRG3H,X0028X1G99,"NexLev Hot Air Brush For Hair | V-03 3 in 1 Volumizer Hair Blow Dry Brush with 1.5 Inch Barrel, Ceramic Tourmaline Coating, 1200W, Dual Bristle for Tangle Free Salon Styling",DEL2,IN,28.70,16.00,7.70,centimeter,0.72,kilograms,0.0035,cubic meter,0.29,0.0,0.0010,2026-05,2083.88,INR,2.1362,0.0
B0DQCWRG3H,X0028X1G99,"NexLev Hot Air Brush For Hair | V-03 3 in 1 Volumizer Hair Blow Dry Brush with 1.5 Inch Barrel, Ceramic Tourmaline Coating, 1200W, Dual Bristle for Tangle Free Salon Styling",CJB1,IN,28.70,16.00,7.70,centimeter,0.72,kilograms,0.0035,cubic meter,21.94,0.0,0.0762,2026-05,2083.88,INR,158.8284,0.39
B0DQCWRG3H,X0028X1G99,"NexLev Hot Air Brush For Hair | V-03 3 in 1 Volumizer Hair Blow Dry Brush with 1.5 Inch Barrel, Ceramic Tourmaline Coating, 1200W, Dual Bristle for Tangle Free Salon Styling",DEL4,IN,28.70,16.00,7.70,centimeter,0.72,kilograms,0.0035,cubic meter,6.0,0.0,0.0212,2026-05,2083.88,INR,44.2212,0.0
B0DQCWRG3H,X0028X1G99,"NexLev Hot Air Brush For Hair | V-03 3 in 1 Volumizer Hair Blow Dry Brush with 1.5 Inch Barrel, Ceramic Tourmaline Coating, 1200W, Dual Bristle for Tangle Free Salon Styling",BLR5,IN,28.70,16.00,7.70,centimeter,0.72,kilograms,0.0035,cubic meter,0.29,0.23,0.0002,2026-05,2083.88,INR,0.4426,0.0
B0DQCWRG3H,X0028X1G99,"NexLev Hot Air Brush For Hair | V-03 3 in 1 Volumizer Hair Blow Dry Brush with 1.5 Inch Barrel, Ceramic Tourmaline Coating, 1200W, Dual Bristle for Tangle Free Salon Styling",DED4,IN,28.70,16.00,7.70,centimeter,0.72,kilograms,0.0035,cubic meter,7.23,0.0,0.0256,2026-05,2083.88,INR,53.2853,0.0
B0DQCWRG3H,X0028X1G99,"NexLev Hot Air Brush For Hair | V-03 3 in 1 Volumizer Hair Blow Dry Brush with 1.5 Inch Barrel, Ceramic Tourmaline Coating, 1200W, Dual Bristle for Tangle Free Salon Styling",ISK3,IN,28.70,16.00,7.70,centimeter,0.72,kilograms,0.0035,cubic meter,1.16,0.0,0.0041,2026-05,2083.88,INR,8.5504,0.0
B0DQCWRG3H,X0028X1G99,"NexLev Hot Air Brush For Hair | V-03 3 in 1 Volumizer Hair Blow Dry Brush with 1.5 Inch Barrel, Ceramic Tourmaline Coating, 1200W, Dual Bristle for Tangle Free Salon Styling",BOM5,IN,28.70,16.00,7.70,centimeter,0.72,kilograms,0.0035,cubic meter,5.52,0.0,0.0195,2026-05,2083.88,INR,40.6809,0.0
B0DQCWRG3H,X0028X1G99,"NexLev Hot Air Brush For Hair | V-03 3 in 1 Volumizer Hair Blow Dry Brush with 1.5 Inch Barrel, Ceramic Tourmaline Coating, 1200W, Dual Bristle for Tangle Free Salon Styling",AMD2,IN,28.70,16.00,7.70,centimeter,0.72,kilograms,0.0035,cubic meter,5.81,0.0,0.0204,2026-05,2083.88,INR,42.5986,0.03
B0DQCWRG3H,X0028X1G99,"NexLev Hot Air Brush For Hair | V-03 3 in 1 Volumizer Hair Blow Dry Brush with 1.5 Inch Barrel, Ceramic Tourmaline Coating, 1200W, Dual Bristle for Tangle Free Salon Styling",MAA4,IN,28.70,16.00,7.70,centimeter,0.72,kilograms,0.0035,cubic meter,1.45,0.0,0.0050,2026-05,2083.88,INR,10.4682,0.03
B0DQCWRG3H,X0028X1G99,"NexLev Hot Air Brush For Hair | V-03 3 in 1 Volumizer Hair Blow Dry Brush with 1.5 Inch Barrel, Ceramic Tourmaline Coating, 1200W, Dual Bristle for Tangle Free Salon Styling",CCX1,IN,28.70,16.00,7.70,centimeter,0.72,kilograms,0.0035,cubic meter,1.0,0.0,0.0035,2026-05,2083.88,INR,7.3702,0.0
B0DQCWRG3H,X0028X1G99,"NexLev Hot Air Brush For Hair | V-03 3 in 1 Volumizer Hair Blow Dry Brush with 1.5 Inch Barrel, Ceramic Tourmaline Coating, 1200W, Dual Bristle for Tangle Free Salon Styling",LKO1,IN,28.70,16.00,7.70,centimeter,0.72,kilograms,0.0035,cubic meter,9.52,0.0,0.0337,2026-05,2083.88,INR,70.1615,0.0
B0DKJSCLBD,X0028X0MYJ,"nexlev Vacuum Cleaner for Home Use Wet and Dry | VC-05 Cordless Vacuum Cleaner for Car Use with 4000mAh Battery, 3 Attachments, Portable Compact Design for Home & Office Cleaning",MAA4,IN,41.00,13.59,11.30,centimeter,0.85,kilograms,0.0063,cubic meter,14.0,0.0,0.0881,2026-05,2083.88,INR,183.6471,0.0
B0DKJSCLBD,X0028X0MYJ,"nexlev Vacuum Cleaner for Home Use Wet and Dry | VC-05 Cordless Vacuum Cleaner for Car Use with 4000mAh Battery, 3 Attachments, Portable Compact Design for Home & Office Cleaning",BLR8,IN,41.00,13.59,11.30,centimeter,0.85,kilograms,0.0063,cubic meter,1.0,0.0,0.0063,2026-05,2083.88,INR,13.1177,0.0
B0DKJSCLBD,X0028X0MYJ,"nexlev Vacuum Cleaner for Home Use Wet and Dry | VC-05 Cordless Vacuum Cleaner for Car Use with 4000mAh Battery, 3 Attachments, Portable Compact Design for Home & Office Cleaning",PNQ3,IN,41.00,13.59,11.30,centimeter,0.85,kilograms,0.0063,cubic meter,0.68,0.0,0.0033,2026-05,2083.88,INR,6.8214,0.16
B0F1469QLH,X002CNXGEN,"Arturia MicroLab mk3 25-key MIDI Controller Keyboard with Synth-action Mini-keys, Sustain Pedal Input, Chord Mode, and Software - Black",DED4,IN,46.00,32.00,7.00,centimeter,0.99,kilograms,0.0103,cubic meter,0.13,0.0,0.0010,2026-05,2083.88,INR,2.1479,0.03
B0F1469QLH,X002CNXGEN,"Arturia MicroLab mk3 25-key MIDI Controller Keyboard with Synth-action Mini-keys, Sustain Pedal Input, Chord Mode, and Software - Black",DEL2,IN,46.00,32.00,7.00,centimeter,0.99,kilograms,0.0103,cubic meter,0.06,0.0,0.0006,2026-05,2083.88,INR,1.2865,0.0
B0F1469QLH,X002CNXGEN,"Arturia MicroLab mk3 25-key MIDI Controller Keyboard with Synth-action Mini-keys, Sustain Pedal Input, Chord Mode, and Software - Black",DEL5,IN,46.00,32.00,7.00,centimeter,0.99,kilograms,0.0103,cubic meter,0.03,0.0,0.0003,2026-05,2083.88,INR,0.6432,0.0
B0F1469QLH,X002CNXGEN,"Arturia MicroLab mk3 25-key MIDI Controller Keyboard with Synth-action Mini-keys, Sustain Pedal Input, Chord Mode, and Software - Black",AMD2,IN,46.00,32.00,7.00,centimeter,0.99,kilograms,0.0103,cubic meter,0.29,0.0,0.0027,2026-05,2083.88,INR,5.5823,0.03
B0B4KC7VBM,X0029OG5IJ,"Audio Array AM-C5 USB Plug & Play Conference Mic for Mac OS & Windows | Conference, Recording, Skype, Online Class with Range Upto 5M | One Touch Mute Button & Light Indicator (NOT A Speaker)",BLR5,IN,25.80,19.41,4.40,centimeter,0.42,kilograms,0.0022,cubic meter,0.32,0.29,0.0001,2026-05,2083.88,INR,0.1357,0.0
B071VPNJLS,X0029QX6H5,"Lewitt LCT 440 Pure Single-Pattern 1\ XLR Unidirectional Large Diaphragm Studio Condenser Microphone (Black)""",BOM5,IN,36.00,21.79,13.60,centimeter,1.63,kilograms,0.0107,cubic meter,1.1,0.0,0.0117,2026-05,2083.88,INR,24.4593,0.0
B0CSCT63BL,X00282H5FT,"TONOR TM310 USB Conference Microphone for Laptop, Adjustable Computer PC Mic with Mute Button & LED Indicator for Video Call Meeting, Mic for Desktop Zoom Skype YouTube, Plug-Play for MacOS Windows",HYD3,IN,20.70,8.99,3.70,centimeter,0.15,kilograms,0.0007,cubic meter,29.0,0.0,0.0200,2026-05,2083.88,INR,41.5837,0.0
B0FHVWHQHR,X002CWJ4I1,"White Mulberry Fixed TV Wall Mount Bracket for 37–86 Inch LED, LCD & Curved TVs | Heavy Duty Steel Frame, 45kg Max Load, VESA 50x50 to 600x400mm Max, Built-in Bubble Level, 1 Year Warranty",BLR5,IN,65.00,17.91,2.90,centimeter,1.06,kilograms,0.0034,cubic meter,0.26,0.26,0.0000,2026-05,2083.88,INR,0.0,0.0
B0FHVWHQHR,X002CWJ4I1,"White Mulberry Fixed TV Wall Mount Bracket for 37–86 Inch LED, LCD & Curved TVs | Heavy Duty Steel Frame, 45kg Max Load, VESA 50x50 to 600x400mm Max, Built-in Bubble Level, 1 Year Warranty",DEL4,IN,65.00,17.91,2.90,centimeter,1.06,kilograms,0.0034,cubic meter,24.87,0.0,0.0839,2026-05,2083.88,INR,174.9315,0.0
B0FHVWHQHR,X002CWJ4I1,"White Mulberry Fixed TV Wall Mount Bracket for 37–86 Inch LED, LCD & Curved TVs | Heavy Duty Steel Frame, 45kg Max Load, VESA 50x50 to 600x400mm Max, Built-in Bubble Level, 1 Year Warranty",BOM5,IN,65.00,17.91,2.90,centimeter,1.06,kilograms,0.0034,cubic meter,25.61,0.0,0.0863,2026-05,2083.88,INR,179.9246,0.03
B0FHVWHQHR,X002CWJ4I1,"White Mulberry Fixed TV Wall Mount Bracket for 37–86 Inch LED, LCD & Curved TVs | Heavy Duty Steel Frame, 45kg Max Load, VESA 50x50 to 600x400mm Max, Built-in Bubble Level, 1 Year Warranty",AMD2,IN,65.00,17.91,2.90,centimeter,1.06,kilograms,0.0034,cubic meter,0.35,0.35,0.0000,2026-05,2083.88,INR,0.0,0.0
B0FHVWHQHR,X002CWJ4I1,"White Mulberry Fixed TV Wall Mount Bracket for 37–86 Inch LED, LCD & Curved TVs | Heavy Duty Steel Frame, 45kg Max Load, VESA 50x50 to 600x400mm Max, Built-in Bubble Level, 1 Year Warranty",BLR7,IN,65.00,17.91,2.90,centimeter,1.06,kilograms,0.0034,cubic meter,0.06,0.0,0.0002,2026-05,2083.88,INR,0.4249,0.0
B0FHVWHQHR,X002CWJ4I1,"White Mulberry Fixed TV Wall Mount Bracket for 37–86 Inch LED, LCD & Curved TVs | Heavy Duty Steel Frame, 45kg Max Load, VESA 50x50 to 600x400mm Max, Built-in Bubble Level, 1 Year Warranty",HYD3,IN,65.00,17.91,2.90,centimeter,1.06,kilograms,0.0034,cubic meter,19.77,0.0,0.0667,2026-05,2083.88,INR,139.0607,0.0
B0FHVWHQHR,X002CWJ4I1,"White Mulberry Fixed TV Wall Mount Bracket for 37–86 Inch LED, LCD & Curved TVs | Heavy Duty Steel Frame, 45kg Max Load, VESA 50x50 to 600x400mm Max, Built-in Bubble Level, 1 Year Warranty",BLR5,IN,65.00,17.91,2.90,centimeter,1.06,kilograms,0.0034,cubic meter,0.03,0.0,0.0001,2026-05,2083.88,INR,0.2124,0.0
B0FHVWHQHR,X002CWJ4I1,"White Mulberry Fixed TV Wall Mount Bracket for 37–86 Inch LED, LCD & Curved TVs | Heavy Duty Steel Frame, 45kg Max Load, VESA 50x50 to 600x400mm Max, Built-in Bubble Level, 1 Year Warranty",MAA4,IN,65.00,17.91,2.90,centimeter,1.06,kilograms,0.0034,cubic meter,25.9,0.0,0.0864,2026-05,2083.88,INR,180.1361,0.29
B0FHVWHQHR,X002CWJ4I1,"White Mulberry Fixed TV Wall Mount Bracket for 37–86 Inch LED, LCD & Curved TVs | Heavy Duty Steel Frame, 45kg Max Load, VESA 50x50 to 600x400mm Max, Built-in Bubble Level, 1 Year Warranty",DEL2,IN,65.00,17.91,2.90,centimeter,1.06,kilograms,0.0034,cubic meter,0.13,0.0,0.0004,2026-05,2083.88,INR,0.9147,0.0
B0FHVWHQHR,X002CWJ4I1,"White Mulberry Fixed TV Wall Mount Bracket for 37–86 Inch LED, LCD & Curved TVs | Heavy Duty Steel Frame, 45kg Max Load, VESA 50x50 to 600x400mm Max, Built-in Bubble Level, 1 Year Warranty",HYD8,IN,65.00,17.91,2.90,centimeter,1.06,kilograms,0.0034,cubic meter,0.16,0.0,0.0005,2026-05,2083.88,INR,1.1271,0.0
B0FHVWHQHR,X002CWJ4I1,"White Mulberry Fixed TV Wall Mount Bracket for 37–86 Inch LED, LCD & Curved TVs | Heavy Duty Steel Frame, 45kg Max Load, VESA 50x50 to 600x400mm Max, Built-in Bubble Level, 1 Year Warranty",BOM5,IN,65.00,17.91,2.90,centimeter,1.06,kilograms,0.0034,cubic meter,0.16,0.0,0.0005,2026-05,2083.88,INR,1.1271,0.0
B074CC1M7T,X0028YIKTH,Nektar IMPACT GX61 61-Key Full-Size Velocity-Sensitive USB Midi Keyboard Controller with Nektar DAW Integration and Free Professional Recording Software,HYD8,IN,17.23,17.22,7.10,centimeter,2.23,kilograms,0.0021,cubic meter,0.26,0.13,0.0003,2026-05,2083.88,INR,0.5724,0.0
B0FN4DSQ6P,X002DV4SQJ,"White Mulberry Premium Economy Fixed TV Wall Mount Bracket for 32-65 Inches |45kg| LED/LCD/OLED/Smart & Curved TV's, VESA 50x50, 400x400 MAX, Slim Wall Stand",DEL4,IN,44.20,10.80,2.90,centimeter,0.99,kilograms,0.0014,cubic meter,6.35,0.0,0.0085,2026-05,2083.88,INR,17.7734,0.19
B0FN4DSQ6P,X002DV4SQJ,"White Mulberry Premium Economy Fixed TV Wall Mount Bracket for 32-65 Inches |45kg| LED/LCD/OLED/Smart & Curved TV's, VESA 50x50, 400x400 MAX, Slim Wall Stand",BLR8,IN,44.20,10.80,2.90,centimeter,0.99,kilograms,0.0014,cubic meter,10.1,0.0,0.0136,2026-05,2083.88,INR,28.3065,0.29
B0FN4DSQ6P,X002DV4SQJ,"White Mulberry Premium Economy Fixed TV Wall Mount Bracket for 32-65 Inches |45kg| LED/LCD/OLED/Smart & Curved TV's, VESA 50x50, 400x400 MAX, Slim Wall Stand",BLR5,IN,44.20,10.80,2.90,centimeter,0.99,kilograms,0.0014,cubic meter,1.16,0.0,0.0016,2026-05,2083.88,INR,3.3461,0.0
B0FN4DSQ6P,X002DV4SQJ,"White Mulberry Premium Economy Fixed TV Wall Mount Bracket for 32-65 Inches |45kg| LED/LCD/OLED/Smart & Curved TV's, VESA 50x50, 400x400 MAX, Slim Wall Stand",DED4,IN,44.20,10.80,2.90,centimeter,0.99,kilograms,0.0014,cubic meter,14.58,0.0,0.0201,2026-05,2083.88,INR,41.985,0.03
B0FN4DSQ6P,X002DV4SQJ,"White Mulberry Premium Economy Fixed TV Wall Mount Bracket for 32-65 Inches |45kg| LED/LCD/OLED/Smart & Curved TV's, VESA 50x50, 400x400 MAX, Slim Wall Stand",DEL2,IN,44.20,10.80,2.90,centimeter,0.99,kilograms,0.0014,cubic meter,0.39,0.0,0.0005,2026-05,2083.88,INR,1.1271,0.0
B0FN4DSQ6P,X002DV4SQJ,"White Mulberry Premium Economy Fixed TV Wall Mount Bracket for 32-65 Inches |45kg| LED/LCD/OLED/Smart & Curved TV's, VESA 50x50, 400x400 MAX, Slim Wall Stand",ISK3,IN,44.20,10.80,2.90,centimeter,0.99,kilograms,0.0014,cubic meter,10.35,0.0,0.0143,2026-05,2083.88,INR,29.8644,0.0
B0FN4DSQ6P,X002DV4SQJ,"White Mulberry Premium Economy Fixed TV Wall Mount Bracket for 32-65 Inches |45kg| LED/LCD/OLED/Smart & Curved TV's, VESA 50x50, 400x400 MAX, Slim Wall Stand",LKO1,IN,44.20,10.80,2.90,centimeter,0.99,kilograms,0.0014,cubic meter,1.45,0.0,0.0019,2026-05,2083.88,INR,3.8946,0.1
B0FN4DSQ6P,X002DV4SQJ,"White Mulberry Premium Economy Fixed TV Wall Mount Bracket for 32-65 Inches |45kg| LED/LCD/OLED/Smart & Curved TV's, VESA 50x50, 400x400 MAX, Slim Wall Stand",HYD3,IN,44.20,10.80,2.90,centimeter,0.99,kilograms,0.0014,cubic meter,2.06,0.0,0.0029,2026-05,2083.88,INR,5.9422,0.0
B0FN4DSQ6P,X002DV4SQJ,"White Mulberry Premium Economy Fixed TV Wall Mount Bracket for 32-65 Inches |45kg| LED/LCD/OLED/Smart & Curved TV's, VESA 50x50, 400x400 MAX, Slim Wall Stand",BOM5,IN,44.20,10.80,2.90,centimeter,0.99,kilograms,0.0014,cubic meter,1.52,0.0,0.0020,2026-05,2083.88,INR,4.2132,0.06
B0FN4DSQ6P,X002DV4SQJ,"White Mulberry Premium Economy Fixed TV Wall Mount Bracket for 32-65 Inches |45kg| LED/LCD/OLED/Smart & Curved TV's, VESA 50x50, 400x400 MAX, Slim Wall Stand",MAA4,IN,44.20,10.80,2.90,centimeter,0.99,kilograms,0.0014,cubic meter,0.0,0.0,0.0000,2026-05,2083.88,INR,0.0,0.0
B0FN4DSQ6P,X002DV4SQJ,"White Mulberry Premium Economy Fixed TV Wall Mount Bracket for 32-65 Inches |45kg| LED/LCD/OLED/Smart & Curved TV's, VESA 50x50, 400x400 MAX, Slim Wall Stand",CJB1,IN,44.20,10.80,2.90,centimeter,0.99,kilograms,0.0014,cubic meter,7.1,0.0,0.0092,2026-05,2083.88,INR,19.1897,0.45
B0FN4DSQ6P,X002DV4SQJ,"White Mulberry Premium Economy Fixed TV Wall Mount Bracket for 32-65 Inches |45kg| LED/LCD/OLED/Smart & Curved TV's, VESA 50x50, 400x400 MAX, Slim Wall Stand",BLR5,IN,44.20,10.80,2.90,centimeter,0.99,kilograms,0.0014,cubic meter,0.32,0.26,0.0001,2026-05,2083.88,INR,0.1711,0.0
B0FN4DSQ6P,X002DV4SQJ,"White Mulberry Premium Economy Fixed TV Wall Mount Bracket for 32-65 Inches |45kg| LED/LCD/OLED/Smart & Curved TV's, VESA 50x50, 400x400 MAX, Slim Wall Stand",BLR5,IN,44.20,10.80,2.90,centimeter,0.99,kilograms,0.0014,cubic meter,1.71,1.35,0.0005,2026-05,2083.88,INR,1.0386,0.0
B0FN4DSQ6P,X002DV4SQJ,"White Mulberry Premium Economy Fixed TV Wall Mount Bracket for 32-65 Inches |45kg| LED/LCD/OLED/Smart & Curved TV's, VESA 50x50, 400x400 MAX, Slim Wall Stand",PNQ3,IN,44.20,10.80,2.90,centimeter,0.99,kilograms,0.0014,cubic meter,1.03,0.0,0.0014,2026-05,2083.88,INR,2.9741,0.0
B0FN4DSQ6P,X002DV4SQJ,"White Mulberry Premium Economy Fixed TV Wall Mount Bracket for 32-65 Inches |45kg| LED/LCD/OLED/Smart & Curved TV's, VESA 50x50, 400x400 MAX, Slim Wall Stand",DEL5,IN,44.20,10.80,2.90,centimeter,0.99,kilograms,0.0014,cubic meter,8.74,0.0,0.0117,2026-05,2083.88,INR,24.471,0.26
B0FN4DSQ6P,X002DV4SQJ,"White Mulberry Premium Economy Fixed TV Wall Mount Bracket for 32-65 Inches |45kg| LED/LCD/OLED/Smart & Curved TV's, VESA 50x50, 400x400 MAX, Slim Wall Stand",DEL2,IN,44.20,10.80,2.90,centimeter,0.99,kilograms,0.0014,cubic meter,0.61,0.45,0.0002,2026-05,2083.88,INR,0.4603,0.0
B0FN4DSQ6P,X002DV4SQJ,"White Mulberry Premium Economy Fixed TV Wall Mount Bracket for 32-65 Inches |45kg| LED/LCD/OLED/Smart & Curved TV's, VESA 50x50, 400x400 MAX, Slim Wall Stand",BLR7,IN,44.20,10.80,2.90,centimeter,0.99,kilograms,0.0014,cubic meter,4.97,0.0,0.0066,2026-05,2083.88,INR,13.6783,0.23
B0FN4DSQ6P,X002DV4SQJ,"White Mulberry Premium Economy Fixed TV Wall Mount Bracket for 32-65 Inches |45kg| LED/LCD/OLED/Smart & Curved TV's, VESA 50x50, 400x400 MAX, Slim Wall Stand",AMD2,IN,44.20,10.80,2.90,centimeter,0.99,kilograms,0.0014,cubic meter,0.58,0.0,0.0008,2026-05,2083.88,INR,1.5873,0.03
B0FN4DSQ6P,X002DV4SQJ,"White Mulberry Premium Economy Fixed TV Wall Mount Bracket for 32-65 Inches |45kg| LED/LCD/OLED/Smart & Curved TV's, VESA 50x50, 400x400 MAX, Slim Wall Stand",HYD8,IN,44.20,10.80,2.90,centimeter,0.99,kilograms,0.0014,cubic meter,8.61,0.0,0.0117,2026-05,2083.88,INR,24.294,0.19
B0FN4DSQ6P,X002DV4SQJ,"White Mulberry Premium Economy Fixed TV Wall Mount Bracket for 32-65 Inches |45kg| LED/LCD/OLED/Smart & Curved TV's, VESA 50x50, 400x400 MAX, Slim Wall Stand",BOM7,IN,44.20,10.80,2.90,centimeter,0.99,kilograms,0.0014,cubic meter,7.16,0.0,0.0095,2026-05,2083.88,INR,19.821,0.29
B0DP32F346,X0028X9AS3,White Mulberry Monitor Arm | Wooden Metal Single Screen Desk Mount for 15-32 Inch Monitors | Monitor Arm Desk Mount | Gas Spring Adjustable Arms | 9Kg Capacity | VESA 75x75 & 100x100,BLR8,IN,45.00,16.89,11.90,centimeter,3.91,kilograms,0.0090,cubic meter,5.52,0.0,0.0497,2026-05,2083.88,INR,103.4719,0.03
B0DP32F346,X0028X9AS3,White Mulberry Monitor Arm | Wooden Metal Single Screen Desk Mount for 15-32 Inch Monitors | Monitor Arm Desk Mount | Gas Spring Adjustable Arms | 9Kg Capacity | VESA 75x75 & 100x100,BOM5,IN,45.00,16.89,11.90,centimeter,3.91,kilograms,0.0090,cubic meter,8.0,0.0,0.0724,2026-05,2083.88,INR,150.78,0.0
B0DP32F346,X0028X9AS3,White Mulberry Monitor Arm | Wooden Metal Single Screen Desk Mount for 15-32 Inch Monitors | Monitor Arm Desk Mount | Gas Spring Adjustable Arms | 9Kg Capacity | VESA 75x75 & 100x100,AMD2,IN,45.00,16.89,11.90,centimeter,3.91,kilograms,0.0090,cubic meter,7.0,0.0,0.0633,2026-05,2083.88,INR,131.9325,0.0
B0DP32F346,X0028X9AS3,White Mulberry Monitor Arm | Wooden Metal Single Screen Desk Mount for 15-32 Inch Monitors | Monitor Arm Desk Mount | Gas Spring Adjustable Arms | 9Kg Capacity | VESA 75x75 & 100x100,DEL4,IN,45.00,16.89,11.90,centimeter,3.91,kilograms,0.0090,cubic meter,9.61,0.0,0.0869,2026-05,2083.88,INR,181.1216,0.0
B0DP32F346,X0028X9AS3,White Mulberry Monitor Arm | Wooden Metal Single Screen Desk Mount for 15-32 Inch Monitors | Monitor Arm Desk Mount | Gas Spring Adjustable Arms | 9Kg Capacity | VESA 75x75 & 100x100,MAA4,IN,45.00,16.89,11.90,centimeter,3.91,kilograms,0.0090,cubic meter,3.68,0.0,0.0333,2026-05,2083.88,INR,69.3589,0.0
B0CDPMX152,X0028X4EED,Nexlev Steam Iron Handheld For Clothes | Hand Iron Steamer For Clothes 1500W Garment Steamer | 300ML Tank | Vertical & Horizontal Steam Press for Clothes | 25s Quick Heat | Travel Friendly GS-02,AMD2,IN,29.20,22.91,13.80,centimeter,1.43,kilograms,0.0092,cubic meter,12.0,0.0,0.1102,2026-05,2083.88,INR,229.6869,0.06
B0CDPMX152,X0028X4EED,Nexlev Steam Iron Handheld For Clothes | Hand Iron Steamer For Clothes 1500W Garment Steamer | 300ML Tank | Vertical & Horizontal Steam Press for Clothes | 25s Quick Heat | Travel Friendly GS-02,CJB1,IN,29.20,22.91,13.80,centimeter,1.43,kilograms,0.0092,cubic meter,10.06,0.0,0.0917,2026-05,2083.88,INR,191.0236,0.13
B0CDPMX152,X0028X4EED,Nexlev Steam Iron Handheld For Clothes | Hand Iron Steamer For Clothes 1500W Garment Steamer | 300ML Tank | Vertical & Horizontal Steam Press for Clothes | 25s Quick Heat | Travel Friendly GS-02,BLR5,IN,29.20,22.91,13.80,centimeter,1.43,kilograms,0.0092,cubic meter,0.23,0.13,0.0009,2026-05,2083.88,INR,1.9238,0.0
B0CDPMX152,X0028X4EED,Nexlev Steam Iron Handheld For Clothes | Hand Iron Steamer For Clothes 1500W Garment Steamer | 300ML Tank | Vertical & Horizontal Steam Press for Clothes | 25s Quick Heat | Travel Friendly GS-02,BLR7,IN,29.20,22.91,13.80,centimeter,1.43,kilograms,0.0092,cubic meter,5.74,0.0,0.0530,2026-05,2083.88,INR,110.4175,0.0
